Price,Close,High,Low,Open,Volume
Ticker,AA,AA,AA,AA,AA
Date,,,,,
2026-01-06,63.35469436645508,64.79801899515023,61.530603677475916,61.530603677475916,12386000
2026-01-07,62.5373420715332,63.06562887535328,60.81292688468138,61.450862782773356,10645900
2026-01-08,60.892669677734375,61.22160174769949,58.28113376159774,59.367613039293445,12068600
2026-01-09,63.464332580566406,63.578962782850596,60.45010238036973,60.96244200673972,7025300
2026-01-12,65.45787048339844,65.83664787179134,63.31481770980048,63.947764855332025,8723000
2026-01-13,65.15884399414062,66.02602884552032,64.19197607983224,64.56576475156487,6903900
2026-01-14,64.3614273071289,66.73373675332681,64.23184996756672,65.50771412702609,10871600
2026-01-15,63.6038818359375,64.5209120223829,63.45436484609449,64.2517799197155,11655500
2026-01-16,59.87596130371094,63.145365015765904,59.7563499929315,62.58717636387848,12282500
2026-01-20,61.919342041015625,62.093776004357295,59.39751553631124,59.53706270698458,8466800
2026-01-21,63.66368865966797,64.50097547793551,62.84135278063062,63.31482073637949,6502800
2026-01-22,62.9360466003418,64.79003909672028,62.18348431232254,64.29165418059166,8993400
2026-01-23,62.00904846191406,62.33798432167198,57.32422963263862,60.593637168395226,11525900
2026-01-26,58.36087417602539,63.504206469230844,58.126632652016355,63.504206469230844,10177700
2026-01-27,59.467288970947266,60.78302486592614,57.324232277108464,57.56844362754315,7189700
2026-01-28,59.81615447998047,60.87273184487293,58.61504883907859,60.63350922038317,5663900
2026-01-29,60.444122314453125,63.33376014075019,58.9190656804227,62.846337469812404,8028900
2026-01-30,56.626495361328125,59.696544457791646,55.74435193322426,58.16151800837231,9187600
2026-02-02,58.02197265625,58.41071229339203,56.12811220308045,56.61652730530368,9852300
2026-02-03,61.15182876586914,61.171764619150686,59.15330795467836,60.03544759872919,8386000
2026-02-04,57.97213363647461,61.86252619321654,56.78597889789505,61.600375239071084,10794300
2026-02-05,56.19788360595703,57.30429871630289,55.12137037349886,56.526815669846954,7568200
2026-02-06,58.96890640258789,59.84606496840446,57.63323460101223,57.83258933902172,5781200
2026-02-09,62.1585693359375,62.66692029360203,58.48048610375332,59.158289915556225,6878800
2026-02-10,61.56050109863281,63.13539920582028,60.54379924998334,61.77979167112095,6640600
2026-02-11,62.946014404296875,64.57074644093136,61.26047478616147,63.264980436174504,7494000
2026-02-12,60.31454086303711,63.53411076658131,58.75958235859178,63.27494848092365,8451400
2026-02-13,59.756351470947266,60.14509109237682,56.53678540855295,58.63000050965448,8968800
2026-02-17,57.28436279296875,58.809419401362696,54.862211825298886,58.70974394027653,8265100
2026-02-18,60.01551055908203,60.93752189146995,58.061842604612735,58.819386002460476,4962000
2026-02-19,59.497188568115234,59.596867830503534,57.07005651517988,58.21135840349422,4916500
2026-02-20,60.29460906982422,61.09202417837586,58.709744878038705,59.00877506844867,6818400
2026-02-23,59.61680603027344,60.82289663484627,58.02197199064283,59.80619093270526,3887900
2026-02-24,61.21163558959961,62.45759788689839,59.3775789358808,59.646707248382356,5011300
2026-02-25,64.69036102294922,66.0060968442236,62.13862898652691,62.392806348156626,10152500
2026-02-26,63.26498031616211,63.89793126742564,60.91260298374573,63.38459162729556,5249400
2026-02-27,61.87947463989258,63.46433506460358,61.072089685664594,62.44763315503904,3991700
2026-03-02,63.87301254272461,65.01929936837539,62.01902005021994,62.79649930099603,6904700
2026-03-03,63.6337890625,64.550819326038,57.663135829722314,61.94924934021188,10630200
2026-03-04,61.35118103027344,68.17905650855676,60.792992370327696,66.24532064410167,13991900
2026-03-05,60.184967041015625,63.24505030004845,58.46055558708062,60.92257463050786,7386800
2026-03-06,59.45732498168945,59.89590236091019,56.566690802966576,58.07181165172723,5624700
2026-03-09,60.962440490722656,61.97914613758441,56.44707453756827,57.653165076564804,6902300
2026-03-10,61.2120475769043,62.12059353526456,60.616999124194855,61.44167965334672,3977400
2026-03-11,66.25397491455078,66.35381361760949,60.663921607837025,60.82266415546375,7241500
2026-03-12,65.82466125488281,67.39215249716574,64.24219458808801,66.39375023794847,8049900
2026-03-13,63.4884033203125,67.92130822482149,62.87937729919744,66.97282907309418,5745100
2026-03-16,66.49359130859375,67.59183230940558,64.3170740012954,64.43688501886224,6462400
2026-03-17,65.31547546386719,68.05110320108368,65.21064748988623,66.69327548811336,5460600
2026-03-18,64.12738037109375,65.65493460679951,63.52833673124271,64.38695947373851,4742000
2026-03-19,58.556297302246094,59.77434553678069,55.7108484191375,59.77434553678069,10553500
