date,start,end,n_alert_windows,peak_z,peak_time,peak_classes,share_multiclass,sigma_ratio,event,type
2019-08-09,14:02:00,14:02:00,1,3.0056365283547013,14:02:00,2,1.0,1.128084080007765,,mixed
2020-08-19,13:18:00,13:18:00,1,3.0054815537929556,13:18:00,1,0.0,0.5542547842960529,,compressed
2014-04-02,13:34:00,13:34:00,1,3.005471064988575,13:34:00,1,0.0,0.6552938254970477,,compressed
2018-03-12,15:59:00,15:59:00,1,3.004817745072465,15:59:00,2,1.0,1.0441112423095422,,mixed
2008-06-09,13:42:00,13:42:00,1,3.0030748980914086,13:42:00,2,1.0,1.03209742416219,,mixed
2019-07-15,14:37:00,14:37:00,1,3.002919747305395,14:37:00,2,1.0,0.667532194832041,,compressed
2008-05-29,13:53:00,13:53:00,1,3.002548187109888,13:53:00,2,1.0,0.6624459012082319,,compressed
2014-08-21,14:07:00,14:07:00,1,3.0020849780572667,14:07:00,1,0.0,0.6581637961569421,,compressed
2013-05-30,15:02:00,15:02:00,1,3.001473821279717,15:02:00,1,0.0,0.5863458072033165,,compressed
2017-07-26,14:00:00,14:00:00,1,3.0014566017915625,14:00:00,2,1.0,1.348298778918269,,mixed
2010-05-26,14:46:00,14:46:00,1,3.0010538151639703,14:46:00,1,0.0,1.0280715488094365,,mixed
2014-05-13,14:31:00,14:31:00,1,3.000789445678049,14:31:00,1,0.0,0.604750163077382,,compressed
2014-03-06,12:28:00,12:28:00,1,3.0007315392435565,12:28:00,2,1.0,0.6153557886002654,,compressed
2018-04-26,13:23:00,13:23:00,1,3.0004914502809332,13:23:00,2,1.0,0.8307335094977197,,mixed
2011-03-15,14:26:00,14:26:00,1,3.0001434732408674,14:26:00,2,1.0,1.540051093346928,,dispersed
