t2_off,L,method,t1,t2,tc_norm,m,w,tc_days_after_t2,tc_idx,tc_days_vs_peak,price_c,price_c_vs_peak_pct,seconds
5,150,LM,2021-09-26,2022-04-24,0.9613188060182626,0.6912392925668241,7.7871172783558995,-5.763497903278875,574.2365020967211,-10.763497903278903,13619.818043596615,-1.450990433696575,0.382132581999997
5,150,lppls-repo (NM),2021-09-26,2022-04-24,1.2303619503006993,0.9270739419030622,9.09795555949739,34.323930594804196,614.3239305948042,29.32393059480421,14186.604573423254,2.6501106949046394,0.01838237399999798
5,150,M-LNN,2021-09-26,2022-04-24,0.9613186717033386,0.6912415623664856,7.787062644958496,-5.763517916202545,574.2364820837975,-10.763517916202545,13619.815401010652,-1.45100955467371,0.31453596799997285
5,150,M-LNN-KAN,2021-09-26,2022-04-24,0.9613185524940491,0.6912440061569214,7.787060260772705,-5.763535678386688,574.2364643216133,-10.763535678386688,13619.811426985625,-1.4510383095534873,2.0827064740000196
5,150,P-LNN-100K,2021-09-26,2022-04-24,0.9523839950561523,0.695633053779602,8.379254341125488,-7.094784736633301,572.9052152633667,-12.0947847366333,13563.911539512897,-1.855513503544437,0.0005713099999979931
5,150,P-LNN-100K-AR1,2021-09-26,2022-04-24,0.9935848116874695,0.7275346517562866,8.39150619506836,-0.9558630585670471,579.044136941433,-5.955863058567047,13670.936496167044,-1.0811123005781798,0.0003524520000155462
5,150,P-LNN-100K-BOTH,2021-09-26,2022-04-24,1.0235472917556763,0.7575989961624146,8.532015800476074,3.508546471595764,583.5085464715958,-1.4914535284042358,13760.84343097504,-0.43057208410033354,0.00027840000001333465
5,200,LM,2021-07-08,2022-04-24,0.9772942631897605,0.5268198639667163,5.356785374124987,-4.518441625237653,575.4815583747624,-9.518441625237642,13857.93340327651,0.27194248536765997,0.35209529200000134
5,200,lppls-repo (NM),2021-07-08,2022-04-24,13.826145702653008,-0.5819482515939881,112.91362916828415,2552.4029948279485,3132.4029948279485,2547.4029948279485,145.93912748502663,-98.94402726786929,0.014496619999988525
5,200,M-LNN,2021-07-08,2022-04-24,1.0781276226043701,0.35193932056427,6.433398246765137,15.547396898269653,595.5473968982697,10.547396898269653,15950.888006886848,15.415948271113589,0.31275969900002565
5,200,M-LNN-KAN,2021-07-08,2022-04-24,1.0878710746765137,0.2839570641517639,6.662057876586914,17.48634386062622,597.4863438606262,12.48634386062622,17111.649527269434,23.814878257565365,2.168744370000013
5,200,P-LNN-100K,2021-07-08,2022-04-24,1.189717411994934,0.29385244846343994,8.164266586303711,37.75376498699188,617.7537649869919,32.75376498699188,18284.59233039909,32.30194843400558,0.0005716730000244752
5,200,P-LNN-100K-AR1,2021-07-08,2022-04-24,1.095289945602417,0.35067155957221985,8.074286460876465,18.96269917488098,598.962699174881,13.962699174880981,15860.239325414514,14.760040993278123,0.0003937680000376531
5,200,P-LNN-100K-BOTH,2021-07-08,2022-04-24,1.2297927141189575,0.37977588176727295,7.9638895988464355,45.728750109672546,625.7287501096725,40.728750109672546,17363.23514116773,25.63527798621401,0.0003123850000292805
5,252,LM,2021-04-21,2022-04-24,0.9820421571483202,0.4318189244236318,5.100703418719633,-4.5074185557716255,575.4925814442283,-9.507418555771665,14063.71649175348,1.7609285709369038,0.24598172299999987
5,252,lppls-repo (NM),2021-04-21,2022-04-24,2.806194237441904,-0.5732555618920211,22.02754715401575,453.3547535979179,1033.3547535979178,448.3547535979178,4866.5208998921435,-64.78728179899827,0.01188661100002264
5,252,M-LNN,2021-04-21,2022-04-24,1.0162335634231567,0.31687048077583313,6.000560760498047,4.074624419212341,584.0746244192123,-0.9253755807876587,15298.654099354091,10.696574973528827,0.3176272420000146
5,252,M-LNN-KAN,2021-04-21,2022-04-24,1.0142649412155151,0.3168497681617737,6.000085830688477,3.5805002450942993,583.5805002450943,-1.4194997549057007,15259.0728221372,10.410176458173638,2.149594276000016
5,252,P-LNN-100K,2021-04-21,2022-04-24,1.0366272926330566,0.42369815707206726,7.889125823974609,9.193450450897217,589.1934504508972,4.193450450897217,14542.97494190191,5.228702181217626,0.0005659990000026482
5,252,P-LNN-100K-AR1,2021-04-21,2022-04-24,1.076899528503418,0.3927205801010132,7.058387756347656,19.30178165435791,599.3017816543579,14.30178165435791,15243.34469797241,10.296372363741945,0.00035843599999907383
5,252,P-LNN-100K-BOTH,2021-04-21,2022-04-24,1.0455564260482788,0.44099095463752747,6.917154312133789,11.434662938117981,591.434662938118,6.434662938117981,14540.600322307173,5.211520130149916,0.00031462000004012225
5,300,LM,2021-02-14,2022-04-24,0.9900268785626607,0.7406087735946532,4.23187568322489,-2.9819633097644522,577.0180366902356,-7.98196330976441,13553.117697769381,-1.933614577276399,0.15972543000003725
5,300,lppls-repo (NM),2021-02-14,2022-04-24,1.1220899492688787,0.9688959675345741,13.879261736741224,36.504894831394736,616.5048948313947,31.504894831394722,13698.174168827949,-0.8840284882224547,0.008956372000000101
5,300,M-LNN,2021-02-14,2022-04-24,1.105790376663208,0.6780297756195068,6.002476215362549,31.631322622299194,611.6313226222992,26.631322622299194,14544.672781078976,5.240987247638262,0.31576380600000675
5,300,M-LNN-KAN,2021-02-14,2022-04-24,1.0866930484771729,0.936099648475647,6.096826553344727,25.921221494674683,605.9212214946747,20.921221494674683,13575.358720315555,-1.7726850599619093,2.1889554960000055
5,300,P-LNN-100K,2021-02-14,2022-04-24,1.1045173406600952,0.604472279548645,7.75363826751709,31.25068485736847,611.2506848573685,26.25068485736847,14762.11032657298,6.814301566696779,0.0005825430000072629
5,300,P-LNN-100K-AR1,2021-02-14,2022-04-24,1.0948046445846558,0.6234725713729858,7.588603973388672,28.346588730812073,608.3465887308121,23.346588730812073,14582.219424964756,5.512663752833724,0.000412295999979051
5,300,P-LNN-100K-BOTH,2021-02-14,2022-04-24,1.1517728567123413,0.6760300397872925,7.570218563079834,45.38008415699005,625.38008415699,40.38008415699005,14785.125070965229,6.9808295084077265,0.0003265240000018821
5,350,LM,2020-12-06,2022-04-24,0.9883210013491339,0.7091763422338635,4.192181823165778,-4.075970529152261,575.9240294708477,-9.0759705291523,13665.091770567919,-1.1234030211397128,0.2425040089999584
5,350,lppls-repo (NM),2020-12-06,2022-04-24,1.020337409878026,1.1661706738167448,10.699999359722579,7.097756047431079,587.0977560474311,2.097756047431062,13124.685501095637,-5.033624321412722,0.009189678999973694
5,350,M-LNN,2020-12-06,2022-04-24,0.9957000613212585,0.999897837638855,10.010165214538574,-1.5006785988807678,578.4993214011192,-6.500678598880768,13253.701519908343,-4.100102241199799,0.32214947800002847
5,350,M-LNN-KAN,2020-12-06,2022-04-24,1.198477864265442,0.3048361539840698,6.894326210021973,69.26877462863922,649.2687746286392,64.26877462863922,23499.374748650287,70.03458485964744,2.1434688730000175
5,350,P-LNN-100K,2020-12-06,2022-04-24,1.1042001247406006,0.6591600179672241,6.995528221130371,36.365843534469604,616.3658435344696,31.365843534469604,14998.027522924043,8.521329220490381,0.0005798490000188394
5,350,P-LNN-100K-AR1,2020-12-06,2022-04-24,1.12434983253479,0.6738123893737793,7.304874897003174,43.398091554641724,623.3980915546417,38.398091554641724,15130.53005821402,9.480078711566797,0.00038407699997833333
5,350,P-LNN-100K-BOTH,2020-12-06,2022-04-24,1.1018176078796387,0.727698564529419,6.630366325378418,35.5343451499939,615.5343451499939,30.534345149993896,14593.339093530685,5.59312241390908,0.00036003999997547
10,150,LM,2021-09-16,2022-04-17,0.9702224189898906,0.6542226146483419,7.3989846801656505,-4.436859570506302,570.5631404294937,-14.436859570506272,13507.49202671832,-2.2637485539923397,0.2934793210000066
