t2_off,L,method,t1,t2,tc_norm,m,w,tc_days_after_t2,tc_idx,tc_days_vs_peak,price_c,price_c_vs_peak_pct,seconds
5,150,LM,2021-09-26,2022-04-24,0.9666397756313632,0.7073436565404516,7.504679451438004,-4.9706734309268885,575.0293265690731,-9.970673430926922,13600.315776241476,-1.592103121545585,1.4051990950000004
5,150,lppls-repo (NM),2021-09-26,2022-04-24,1.201706346680692,0.9085870076681712,8.815164801281195,30.054245655423124,610.0542456554231,25.054245655423074,14122.075906197386,2.1832001808737456,0.045989873999985775
5,150,M-LNN,2021-09-26,2022-04-24,0.9666451811790466,0.7073648571968079,7.504432678222656,-4.969868004322052,575.030131995678,-9.969868004322052,13600.309943833687,-1.5921453231380833,0.5651198830000226
5,150,M-LNN-KAN,2021-09-26,2022-04-24,0.9666438698768616,0.7073619961738586,7.504476547241211,-4.970063388347626,575.0299366116524,-9.970063388347626,13600.308363841636,-1.5921567554972538,3.6113807780000116
5,150,P-LNN-100K,2021-09-26,2022-04-24,0.9733023643493652,0.643182635307312,8.096981048583984,-3.97794771194458,576.0220522880554,-8.97794771194458,13719.26678508879,-0.7314085020365679,0.0007556389999763269
5,150,P-LNN-100K-AR1,2021-09-26,2022-04-24,1.0012167692184448,0.6882110834121704,7.908267021179199,0.1812986135482788,580.1812986135483,-4.818701386451721,13772.493972618196,-0.34627218110832025,0.0006095129999721394
5,150,P-LNN-100K-BOTH,2021-09-26,2022-04-24,1.0139777660369873,0.7284382581710815,8.293852806091309,2.0826871395111084,582.0826871395111,-2.9173128604888916,13756.886095161593,-0.4592062056200219,0.000447546999964743
5,200,LM,2021-07-08,2022-04-24,0.9770715140590798,0.4868086352282051,5.248016342302875,-4.562768702243126,575.4372312977569,-9.562768702243147,13987.57131911316,1.2099644300843204,0.74391224499999
5,200,lppls-repo (NM),2021-07-08,2022-04-24,1.0046686336874324,0.46081351083182454,5.540642261804662,0.929058103799052,580.9290581037991,-4.070941896200907,14317.318076646638,3.5959152745526524,0.01684845900001619
5,200,M-LNN,2021-07-08,2022-04-24,1.0464427471160889,0.5033297538757324,6.00181245803833,9.242106676101685,589.2421066761017,4.242106676101685,14504.846240099387,4.952814075615941,0.5813695939999661
5,200,M-LNN-KAN,2021-07-08,2022-04-24,1.0538991689682007,0.16947147250175476,6.538992881774902,10.725934624671936,590.7259346246719,5.725934624671936,20295.1309232516,46.849616133105165,3.682725914999992
