idx,date,eps,eps_norm,hype,score
152,2026-01-12,0.12773227901362993,0.21839926730836848,0.43723354414364957,0.3058459761370984
153,2026-01-13,0.032342534759353114,0.055299928482325324,0.49280390769556515,0.15386071002143836
154,2026-01-14,0.10003949680313484,0.17104958098626835,0.6093128019879278,0.2929121413838539
155,2026-01-15,0.06739524300692334,0.11523376711387788,0.5150744244550243,0.21824865200488275
156,2026-01-16,0.16955093614501404,0.289901663944849,0.5001325372032066,0.38992817138549035
157,2026-01-20,-0.027997342506770106,-0.04787042975572025,0.5343663057166704,-0.15474369089905435
158,2026-01-21,0.009590175078979968,0.016397477808915498,0.5336295547493707,0.12312338875878964
159,2026-01-22,0.07416405814035221,0.12680722589111393,0.420336696650654,0.21087456522124473
160,2026-01-23,-0.005134783382805708,-0.008779557816174935,0.38843537926783045,-0.08646663366974104
161,2026-01-26,-0.037713874161526384,-0.06448395462636707,0.4204290334957105,-0.14856976132550917
162,2026-01-27,0.06974778185001096,0.11925618622056262,0.41166843073720566,0.20158987236800374
163,2026-01-28,0.1430975185967296,0.24467106871111666,0.43090694160733267,0.3308524570325832
164,2026-01-29,-0.06617003129369214,-0.11313887502760443,0.5609264805796567,-0.22532417114353576
165,2026-01-30,-0.06400855408323558,-0.10944313701437226,0.4978421104743927,-0.2090115591092508
166,2026-02-02,-0.14215287639827112,-0.24305590012878922,0.5438353313636424,-0.35182296640151767
167,2026-02-03,-0.13174911567964642,-0.2252673369265562,0.5043755156729195,-0.3261424400611401
168,2026-02-04,-0.1514793959457843,-0.25900257430890544,0.5437637064867799,-0.3677553156062614
169,2026-02-05,-0.2012965141911529,-0.3441809036100047,0.6157520936717734,-0.46733132234435937
170,2026-02-06,0.025226380614282284,0.043132582347594275,0.6102712543281114,0.16518683321321653
171,2026-02-09,0.04189507925824776,0.07163306475453227,0.5025013291727385,0.17213333058907998
172,2026-02-10,-0.023555825949134412,-0.040276233759091125,0.450788607719041,-0.13043395530289933
173,2026-02-11,-0.05987728032654793,-0.10237940051426178,0.4100679527557786,-0.1843929910654175
174,2026-02-12,-0.020238144946468584,-0.03460359481660586,0.4545873170557138,-0.12552105822774862
175,2026-02-13,0.015221061072818731,0.026025282032310852,0.5074192632265251,0.12750913467761588
176,2026-02-17,-0.04291766680420128,-0.07338150588875082,0.39005556472983627,-0.15139261883471808
177,2026-02-18,-0.05535963528629129,-0.09465503847852254,0.39863880376069777,-0.17438279923066208
178,2026-02-19,-0.049023332654948515,-0.08382109843755856,0.40177993096612646,-0.16417708463078384
179,2026-02-20,-0.039561529964296405,-0.06764311436796981,0.4400418045878948,-0.1556514752855488
180,2026-02-23,-0.07549347539820994,-0.1290802907522854,0.4017400979803964,-0.20942831034836468
181,2026-02-24,-0.0734211993409577,-0.12553707069812609,0.4018505675260119,-0.20590718420332849
182,2026-02-25,0.041508705189169603,0.07097243445618287,0.5716862781678157,0.18530969008974602
183,2026-02-26,-0.018168802864688693,-0.031065391333812947,0.48126820998700526,-0.127319033331214
184,2026-02-27,-0.019858773073356595,-0.03395493701636243,0.4278083818123653,-0.1195166133788355
185,2026-03-02,0.003990378480655643,0.006822830870850416,0.5431104849878116,0.11544492786841273
186,2026-03-03,-0.04903721853940857,-0.08384484080726669,0.45743735995787016,-0.1753323127988407
187,2026-03-04,0.054276813174138905,0.09280360704908609,0.5839958665325858,0.20960278035560326
188,2026-03-05,0.02412983533731472,0.041257686769831874,0.4706888578520236,0.13539545834023659
189,2026-03-06,0.1244695325988534,0.21282055664961508,0.4972959193059341,0.3122797405108019
190,2026-03-09,0.13013148923465634,0.22250148609313627,0.5355905278413743,0.32961959166141114
191,2026-03-10,0.17114692760810213,0.29263052284301094,0.4464983476810689,0.3819301923792247
192,2026-03-11,0.19070088448349898,0.32606427887981043,0.411260265281712,0.40831633193615285
193,2026-03-12,0.21197491944447888,0.3624390596638818,0.42640304316559546,0.4477196682970009
194,2026-03-13,0.275662895960048,0.4713340665858881,0.6490654809759284,0.6011471627810738
195,2026-03-16,0.32229758664649166,0.5510710160533354,0.6272083596434317,0.6765126879820218
196,2026-03-17,0.31186583843425275,0.5332345992611849,0.4737331502667751,0.6279812293145399
197,2026-03-18,0.1914942970165474,0.32742087188221486,0.5404294853259336,0.4355067689474016
198,2026-03-19,0.21891437220092946,0.37430427814454575,0.48779029655757705,0.47186233745606115
199,2026-03-20,0.20486018202013145,0.35027413586726575,0.5991041901748988,0.4700949739022455
200,2026-03-23,0.1878242316109313,0.3211457188688186,0.5201509227249237,0.42517590341380335
201,2026-03-24,0.16336979216890235,0.2793330173510912,0.48608981890656305,0.3765509811324038
202,2026-03-25,0.19864920711588496,0.3396544837414836,0.4616899690545162,0.43199247755238684
203,2026-03-26,0.0971238437510551,0.16606433766941125,0.5063925320788606,0.2673428440851834
204,2026-03-27,0.017604087968179805,0.030099830235333667,0.5363607816727856,0.13737198656989077
205,2026-03-30,0.04406013805575748,0.07533492663867827,0.5467191287457365,0.18467875238782558
206,2026-03-31,0.1578607730817212,0.26991358366119517,0.6056642804546618,0.39104643975212755
207,2026-04-01,0.15718399935233984,0.26875642207469697,0.4755856901953343,0.3638735601137638
208,2026-04-02,0.13356054151911234,0.22836454993471517,0.4656565304875387,0.3214958560322229
209,2026-04-06,0.1857280444890823,0.3175616151865833,0.47393580788655126,0.4123487767638936
210,2026-04-07,0.16157436501865208,0.2762631592294932,0.4317827723195523,0.3626197136934036
211,2026-04-08,0.22618314941912843,0.3867325823362608,0.4631316816405468,0.47935891866437014
212,2026-04-09,0.20190343308529357,0.3452186259682019,0.43599327532450494,0.4324172810331029
213,2026-04-10,0.21073486226697247,0.3603187844986748,0.38826906309945713,0.4379725971185663
214,2026-04-13,0.11864785599341188,0.2028665347300733,0.5471179841365286,0.312290131557379
215,2026-04-14,0.1207771822992485,0.20650730046796112,0.6117643978951172,0.3288601800469846
216,2026-04-15,0.15219348360159346,0.2602235360112018,0.47151391769108075,0.35452631954941793
217,2026-04-16,0.15146262140870936,0.25897389286178113,0.43578096199862254,0.3461300852615056
218,2026-04-17,0.3218186390802562,0.5502521016931384,0.5840358975626491,0.6670592812056683
219,2026-04-20,0.13639695375373728,0.23321430567860568,0.45305902382328406,0.3238261104432625
220,2026-04-21,0.09805394820074298,0.16765464931107868,0.44724051491556455,0.2571027522941916
221,2026-04-22,0.146508554519043,0.2505033278076312,0.5071658856636905,0.35193650494036927
