idx,date,eps,eps_norm,hype,score
125,2026-01-08,0.6669013342372949,1.0,0.6410906001868958,1.128218120037379
126,2026-01-09,0.25812034950962826,0.3870442841516113,0.5090387042493074,0.4888520250014728
127,2026-01-12,0.42649743619930547,0.6395210420250117,0.5607598597168216,0.751673013968376
128,2026-01-13,0.1503428818739181,0.22543496939597293,0.5020284307530317,0.32584065554657926
129,2026-01-14,0.7132391487579497,1.0,0.6098183126673493,1.12196366253347
130,2026-01-15,0.31318544427413997,0.439102992060276,0.6258334355761516,0.5642696791755063
131,2026-01-16,0.5251093397055762,0.7362317963336885,0.6360919587256203,0.8634501880788126
132,2026-01-20,0.028730810464473677,0.040282155732065665,0.5471176668943776,0.14970568911094118
133,2026-01-21,-0.31854429226020997,-0.4466163878061517,0.48960630642557457,-0.5445376490912666
134,2026-01-22,0.19210260176105365,0.2693382746804986,0.5711863195751066,0.3835755385955199
135,2026-01-23,0.38420834023184725,0.5386809471983081,0.6281279053756285,0.6643065282734337
136,2026-01-26,0.008406569148959875,0.011786466241511362,0.59623973590023,0.13103441342155736
137,2026-01-27,-0.21580460797138556,-0.3025697738930798,0.5100249986521727,-0.40457477362351435
138,2026-01-28,-0.3841121399635661,-0.5385460692005863,0.45326834736195004,-0.6291997386729764
139,2026-01-29,-0.11688073010147093,-0.16387312769498086,0.5381950166234327,-0.2715121310196674
140,2026-01-30,0.06551769652709893,0.0918593667231992,0.5691407353827408,0.20568751379974737
141,2026-02-02,0.119643598772317,0.16774681953544893,0.5833076201759955,0.28440834357064804
142,2026-02-03,-0.02360887726602101,-0.03310092737777228,0.5418380236416089,-0.14146853210609409
143,2026-02-04,0.10345993120661134,0.1450564391856206,0.6023788111859428,0.2655322014228092
144,2026-02-05,-0.3174650870828124,-0.4451032835699682,0.5134024597849325,-0.5477837755269547
145,2026-02-06,-0.42419476104513976,-0.5947440795753315,0.44621773890205885,-0.6839876273557433
146,2026-02-09,-0.18533685434360692,-0.25985232956765847,0.48797715092935784,-0.35744775975353005
147,2026-02-10,-0.20216828307047763,-0.28345090622484465,0.48027622066409065,-0.3795061503576628
148,2026-02-11,-0.06223752720537945,-0.08726039129198285,0.5104328019257589,-0.18934695167713464
149,2026-02-12,-0.017764557493055833,-0.024906873836063853,0.5380640035177402,-0.1325196745396119
150,2026-02-13,-0.009163525864259725,-0.012847760642720314,0.5515506468519177,-0.12315789001310384
151,2026-02-17,-0.12861166130243973,-0.1803205299742827,0.529832782566052,-0.2862870864874931
152,2026-02-18,-0.4837803149011819,-0.6782862602868163,0.4030521602726653,-0.7588966923413494
153,2026-02-19,-0.436483137347377,-0.6119730501438099,0.40125811606056727,-0.6922246733559233
154,2026-02-20,-0.10277242649101126,-0.14409252025773042,0.48078291518007554,-0.24024910329374555
155,2026-02-23,-0.6230099120647665,-0.8734937126624214,0.34607387134408535,-0.9427084869312384
156,2026-02-24,-0.3727877794515777,-0.5226687010952197,0.4055188586809706,-0.6037724728314138
157,2026-02-25,0.3632506675385194,0.5092971525344508,0.5788047707613845,0.6250581066867278
158,2026-02-26,-0.2773093751040676,-0.3888027957901361,0.41457807318415774,-0.47171841042696766
159,2026-02-27,-0.5281562964829369,-0.7405037951193227,0.3517967040375936,-0.8108631359268414
160,2026-03-02,0.015660707704356014,0.021957162238819775,0.4836641550762601,0.1186899932540718
161,2026-03-03,0.3669515735760278,0.5144860236780964,0.5895995051081022,0.6324059246997168
162,2026-03-04,0.48828339353771,0.6845998209548892,0.6498163593087835,0.814563092816646
163,2026-03-05,-0.17949360374363366,-0.25165977506451764,0.49362135114377304,-0.3503840452932723
164,2026-03-06,-0.4283616625574389,-0.6005863016680973,0.4269036236753265,-0.6859670264031626
165,2026-03-09,-0.18599838866060026,-0.2607798365870717,0.47644077899030285,-0.3560679923851323
166,2026-03-10,-0.7120274584514767,-0.9983011444217791,0.3461082115349389,-1.0675227867287669
167,2026-03-11,-0.0378591864466955,-0.053080634332291377,0.4917192905181777,-0.15142449243592693
168,2026-03-12,0.02897685663021221,0.04062712581141002,0.5178815016648544,0.14420342614438092
169,2026-03-13,-0.3745709737444045,-0.5251688362825998,0.4329185701502378,-0.6117525503126474
170,2026-03-16,-0.25821429490366654,-0.36203045689980223,0.46094978642626605,-0.45422041418505543
171,2026-03-17,-0.4061252506812174,-0.5694096452619754,0.418986118965172,-0.6532068690550098
172,2026-03-18,-0.5803614617187769,-0.8136982703899962,0.3856374579589841,-0.890825761981793
173,2026-03-19,0.06767313024533905,0.09488140178954917,0.5822860564738667,0.2113386130843225
174,2026-03-20,-0.2511977129037497,-0.3521928280874527,0.5061341574222793,-0.4534196595719086
175,2026-03-23,-0.4892716386542588,-0.6859853942486012,0.4459540854592156,-0.7751762113404443
176,2026-03-24,-0.3782108179648027,-0.5302720954443223,0.4577307209776275,-0.6218182396398478
177,2026-03-25,-0.7249180539133384,-1.0,0.34572011351391535,-1.069144022702783
178,2026-03-26,-0.827269595060983,-1.0,0.27758579174016934,-1.0555171583480338
179,2026-03-27,-0.49551372297058904,-0.5989748999950394,0.3036580454208409,-0.6597065090792076
180,2026-03-30,0.7391340527090229,0.893462127850277,0.6265046160756346,1.018763051065404
181,2026-03-31,0.2679918168621285,0.32394737877725727,0.5190957080206136,0.42776652038137997
182,2026-04-01,0.48198278824056473,0.5826187631192162,0.5769098494412607,0.6980007330074683
183,2026-04-02,-0.13822541991713777,-0.16708630504781014,0.43122991335553024,-0.2533322877189162
184,2026-04-06,-0.45459981666804694,-0.5495183424872948,0.3533506323212929,-0.6201884689515533
185,2026-04-07,-0.3553725281210873,-0.42957281428297955,0.36528097610055765,-0.5026290095030911
186,2026-04-08,0.09159372410243094,0.11071810767526034,0.48878269770959565,0.20847464721717948
187,2026-04-09,-0.05791762379329768,-0.0700105795487724,0.45260678591889997,-0.1605319367325524
188,2026-04-10,-0.6549472558834282,-0.7916974826509224,0.3021049609657854,-0.8521184748440795
189,2026-04-13,-0.5529226709846,-0.6683705944056131,0.3128077269916174,-0.7309321398039366
190,2026-04-14,-0.30046679142525434,-0.3632029911640898,0.3502238740452431,-0.4332477659731384
191,2026-04-15,-0.4266428565335758,-0.5157240869007466,0.33889101382021564,-0.5835022896647897
192,2026-04-16,0.1592792629489601,0.19253610177371341,0.47632937909070994,0.28780197759185544
193,2026-04-17,0.5432444291440781,0.6566715764575299,0.6031223737578028,0.7772960512090905
194,2026-04-20,-0.2261853043746953,-0.27341184267508567,0.43636313372373586,-0.36068446941983284
195,2026-04-21,-0.3437603458228651,-0.4155360572601782,0.39257558971628004,-0.4940511752034342
196,2026-04-22,-0.12330161867355471,-0.1490464770006027,0.4213950171057298,-0.23332548042174867
197,2026-04-23,-0.5328741357087949,-0.6441360094583358,0.34773037341133317,-0.7136820841406024
198,2026-04-24,-0.7954589511495378,-0.961547427705112,0.26851650357955614,-1.0152507284210233
199,2026-04-27,-0.35270745315468943,-0.42635128289549823,0.35877219093781465,-0.49810572108306117
200,2026-04-28,-0.372655353725694,-0.45046422103573547,0.37120778970450236,-0.524705778976636
201,2026-04-29,-0.4699777396271294,-0.5681071109503119,0.3037976911067521,-0.6288666491716622
202,2026-04-30,-0.31301009254807965,-0.37836528069789127,0.30982440369757575,-0.44033016143740644
203,2026-05-01,-0.20139754596414505,-0.24344850477588123,0.3319331116751214,-0.3098351271109055
204,2026-05-04,0.2151661470674533,0.26009193176209033,0.4346272953605324,0.3470173908341968
205,2026-05-05,-0.238359063359475,-0.28812743122984485,0.3158536513628603,-0.35129816150241694
206,2026-05-06,0.14072573702325641,0.17010867782815428,0.4050852184707125,0.2511257215222968
207,2026-05-07,0.062096658760559365,0.07506217940474634,0.3837731983045318,0.1518168190656527
208,2026-05-08,-0.15958493756547654,-0.19290559996189946,0.3238393285015038,-0.25767346566220023
209,2026-05-11,0.6597678235562974,0.797524564537709,0.5421524103392276,0.9059550466055546
210,2026-05-12,0.33246754743603546,0.4018853701634318,0.4703645758090841,0.4959582853252486
211,2026-05-13,0.4515933230151745,0.5458841056305047,0.5177123534860718,0.649426576327719
212,2026-05-14,-0.14731929290799783,-0.17807894039323185,0.40627988912114243,-0.25933491821746035
213,2026-05-15,-0.05594451437268333,-0.06762549319676052,0.41227375615404493,-0.1500802444275695
