idx,dt,eps,eps_norm,score,engine
1469,2026-05-13 13:30:00,0.030191742093430562,0.33978289043853704,0.4689146980069741,HLPPL
1472,2026-05-13 16:30:00,0.00814896183327729,0.09170977273241743,0.23111418673774484,HLPPL
1475,2026-05-13 19:30:00,-0.008897008063055267,-0.1001284095023346,-0.19021082840649994,HLPPL
1478,2026-05-14 15:30:00,-0.020461199521841777,-0.23027374484905197,-0.320211928570731,HLPPL
1481,2026-05-14 18:30:00,-0.005679467008283368,-0.06391766696512476,-0.149706594612478,HLPPL
1484,2026-05-15 14:30:00,-0.03969785283141558,-0.44676624281965666,-0.5343849912646945,HLPPL
1487,2026-05-15 17:30:00,0.017344644543769938,0.19519951642649666,0.28396208579412385,HLPPL
1490,2026-05-18 13:30:00,0.007356573358785035,0.08279210096044817,0.1598762743268068,HLPPL
1493,2026-05-18 16:30:00,-0.009679859451460437,-0.10893874932018863,-0.19006633799282308,HLPPL
1496,2026-05-18 19:30:00,-0.01615990543190371,-0.18186626528120803,-0.29173876189919834,HLPPL
1499,2026-05-19 15:30:00,-0.004793301107950398,-0.05394460843503344,-0.18146681825381897,HLPPL
1502,2026-05-19 18:30:00,-0.01943108890144085,-0.2186807084820839,-0.3270679735719798,HLPPL
1505,2026-05-20 14:30:00,0.00825390764169498,0.09289085032685443,0.1912451826684261,HLPPL
1508,2026-05-20 17:30:00,0.020506711480505757,0.23078594400657362,0.3220391535483082,HLPPL
1511,2026-05-21 13:30:00,0.04104758815007603,0.4619563887371133,0.5572760552545535,HLPPL
1514,2026-05-21 16:30:00,0.023115979063878633,0.26015107565954054,0.38345726768167454,HLPPL
1517,2026-05-21 19:30:00,0.01744058629003664,0.19627926080690838,0.2859596364892787,HLPPL
1520,2026-05-22 15:30:00,0.06110023864634506,0.6876322548561015,0.8102850969921069,HLPPL
1523,2026-05-22 18:30:00,0.048130932149176076,0.541673521009132,0.6547896540727242,HLPPL
1526,2026-05-26 14:30:00,0.01866837080451056,0.21009695207734347,0.31015214703193217,HLPPL
1529,2026-05-26 17:30:00,0.022358255572563657,0.2516235293776649,0.36802934107011503,HLPPL
1532,2026-05-27 13:30:00,-0.01953598869169415,-0.21986126818043988,-0.3296251764283517,HLPPL
1535,2026-05-27 16:30:00,0.009209519887779294,0.10364546959023382,0.19234771895051306,HLPPL
1538,2026-05-27 19:30:00,-0.015341609283858304,-0.17265702423916532,-0.2591219054967182,HLPPL
1541,2026-05-28 15:30:00,0.03331101346139498,0.3748876895650418,0.4461600894984771,HLPPL
1544,2026-05-28 18:30:00,-0.029290600617939866,-0.3296412942931824,-0.42248495923147905,HLPPL
1547,2026-05-29 14:30:00,-0.031499471731108564,-0.3545002974310622,-0.44941625258808193,HLPPL
1550,2026-05-29 17:30:00,0.04585628194307301,0.5160742290115202,0.625327097968233,HLPPL
1553,2026-06-01 13:30:00,-0.015274364121644624,-0.17190023599176094,-0.2684822790934242,HLPPL
1556,2026-06-01 16:30:00,0.0033387712674066705,0.03757508752697723,0.14213880249239108,HLPPL
1559,2026-06-01 19:30:00,-0.026071281867936058,-0.2934105452779645,-0.3942289104502654,HLPPL
1562,2026-06-02 15:30:00,-0.0011027713182256704,-0.012410771953466238,-0.13902297580966197,HLPPL
1565,2026-06-02 18:30:00,0.02811933290090085,0.3164596524673714,0.4291257160983753,HLPPL
1568,2026-06-03 14:30:00,0.009129367673704536,0.1027434232330183,0.20373098018007973,HLPPL
1571,2026-06-03 17:30:00,-0.016063508113749236,-0.18078139381894892,-0.2663581531027607,HLPPL
1574,2026-06-04 13:30:00,-0.033589567828100186,-0.3780225867687367,-0.47387757795520796,HLPPL
1577,2026-06-04 16:30:00,-0.04149131960607555,-0.46695021639473705,-0.5802374263114662,HLPPL
1580,2026-06-04 19:30:00,-0.057989754609409694,-0.6526263498155044,-0.7693989556646539,HLPPL
1583,2026-06-05 15:30:00,-0.02056994859842831,-0.2314976250564526,-0.3546372829522215,HLPPL
1586,2026-06-05 18:30:00,0.005039155499581227,0.05671149467686802,0.18162112235903938,HLPPL
1589,2026-06-08 14:30:00,0.04025485802736117,0.45303487199918513,0.5341703234740809,HLPPL
1592,2026-06-08 17:30:00,0.030531113305555024,0.3436022305425442,0.41906550613527693,HLPPL
1595,2026-06-09 13:30:00,0.036055909463734714,0.4057792060181822,0.4873291157895844,HLPPL
1596,2026-06-09 14:30:00,0.012127711186057155,0.1364872801460146,0.24070024942077178,HLPPL
1597,2026-06-09 15:30:00,-0.0009708762249021063,-0.010926402621433136,-0.12856661527887545,HLPPL
1598,2026-06-09 16:30:00,0.013957459626063873,0.15707957362139396,0.27686448595567636,HLPPL
1599,2026-06-09 17:30:00,0.022145511989307032,0.24922927768402328,0.3375723123347684,HLPPL
1600,2026-06-09 18:30:00,-0.0027829870279161284,-0.031320199194602015,-0.11418664832467326,HLPPL
1601,2026-06-09 19:30:00,-0.0011316717397029663,-0.01273602210677171,-0.11552126005738708,HLPPL
1602,2026-06-10 13:30:00,-0.01679803150378234,-0.18904784229972296,-0.2787608820581354,HLPPL
1603,2026-06-10 14:30:00,-0.04564536947103193,-0.5137005849482568,-0.6575932433156915,HLPPL
1604,2026-06-10 15:30:00,-0.031067845291378404,-0.34964270164121475,-0.4767826620809833,HLPPL
1605,2026-06-10 16:30:00,-0.020342631995616145,-0.2289393661752934,-0.3474029606056077,HLPPL
1606,2026-06-10 17:30:00,-0.010102353508389506,-0.11369356775405765,-0.22767351849843764,HLPPL
1607,2026-06-10 18:30:00,-0.020659709964725437,-0.23250781441206403,-0.3345729730610459,HLPPL
1608,2026-06-10 19:30:00,-0.0181950715692345,-0.2047703637106708,-0.33152631977250124,HLPPL
1609,2026-06-11 13:30:00,0.004118735946444296,0.04635293983716359,0.14427609778884987,HLPPL
1610,2026-06-11 14:30:00,0.00547629584740239,0.06163114490607098,0.14616652626892157,HLPPL
1611,2026-06-11 15:30:00,0.004949916787868602,0.05570718736293781,0.14072534636350076,HLPPL
1612,2026-06-11 16:30:00,0.01213568292721412,0.13657699544776034,0.2318750166275347,HLPPL
1613,2026-06-11 17:30:00,0.0035992373460178584,0.04050641612596383,0.1574799114501399,HLPPL
1614,2026-06-11 18:30:00,0.005687460280817014,0.0640076245845672,0.15514299335497328,HLPPL
1615,2026-06-11 19:30:00,0.006487468795741691,0.07301105355979337,0.1912233566924923,HLPPL
1616,2026-06-12 13:30:00,-9.151022017483967e-06,-0.00010298712482192151,-0.09172612193280362,HLPPL
1617,2026-06-12 14:30:00,-0.009627180243005462,-0.10834588874064822,-0.20255126611451474,HLPPL
1618,2026-06-12 15:30:00,-0.012929219953836224,-0.1455075932165565,-0.23182382280471941,HLPPL
1619,2026-06-12 16:30:00,-0.008489329774486798,-0.09554033019143683,-0.16957939938919173,HLPPL
1620,2026-06-12 17:30:00,-0.006030594227049768,-0.06786931112447428,-0.14261548679580455,HLPPL
1621,2026-06-12 18:30:00,-0.018208650098444856,-0.2049231787383271,-0.309735725391634,HLPPL
1622,2026-06-12 19:30:00,-0.007986537522834958,-0.08988182250984346,-0.19229474655493228,HLPPL
1623,2026-06-15 13:30:00,-0.10086865630621666,-1.0,-1.1478818333506198,HLPPL
1624,2026-06-15 14:30:00,-0.08609133431762483,-0.8534993671004113,-0.997769026906429,HLPPL
1625,2026-06-15 15:30:00,-0.05415251241672614,-0.5368616416613121,-0.7147348922218387,HLPPL
1626,2026-06-15 16:30:00,-0.04557360193520754,-0.4518113317268288,-0.5994563379512531,HLPPL
1627,2026-06-15 17:30:00,-0.036721651524683985,-0.3640541360361195,-0.5026310274591826,HLPPL
1628,2026-06-15 18:30:00,-0.023919320427767232,-0.2371333306468667,-0.3760182723309714,HLPPL
1629,2026-06-15 19:30:00,-0.021140868801898804,-0.2095880878765693,-0.3404510495863153,HLPPL
1630,2026-06-16 13:30:00,-0.03962903596278178,-0.3928776035488776,-0.503539027080705,HLPPL
1631,2026-06-16 14:30:00,-0.027219587757296715,-0.26985179295601597,-0.3689146799701598,HLPPL
1632,2026-06-16 15:30:00,-0.020091031900751233,-0.19918012826262857,-0.28318842554906165,HLPPL
1633,2026-06-16 16:30:00,-0.017699063008603133,-0.17546642987760627,-0.2637852768529383,HLPPL
1634,2026-06-16 17:30:00,-0.020553157082759732,-0.20376158298733096,-0.30434433083770673,HLPPL
1635,2026-06-16 18:30:00,-0.017999743160104664,-0.1784473375501416,-0.28349722074643313,HLPPL
1636,2026-06-16 19:30:00,-0.01949266223173929,-0.19324796171135206,-0.28956286820767596,HLPPL
1637,2026-06-17 13:30:00,-0.022977231248171748,-0.22779356927703648,-0.3229030199924956,HLPPL
1638,2026-06-17 14:30:00,-0.009766319564287862,-0.09682214398335305,-0.19731300209001726,HLPPL
1639,2026-06-17 15:30:00,-0.01014304698312074,-0.1005569753237172,-0.1863780426619739,HLPPL
1640,2026-06-17 16:30:00,-0.0014524298442664119,-0.014399218721196514,-0.13765378537553885,HLPPL
