idx,date,eps,eps_norm,hype,score
125,2026-01-08,-0.06344556250924072,-1.0,0.6410906001868958,-1.128218120037379
126,2026-01-09,-0.02068789098656687,-0.3260730958694506,0.5090387042493074,-0.4278808367193121
127,2026-01-12,-0.014715442422820857,-0.23193808740646885,0.5607598597168216,-0.34409005934983317
128,2026-01-13,-0.03060210725538859,-0.4823364478947043,0.5020284307530317,-0.5827421340453107
129,2026-01-14,0.05140188483004238,0.810173049101043,0.6098183126673493,0.932136711634513
130,2026-01-15,-0.06918907747238379,-1.0,0.6258334355761516,-1.1251666871152304
131,2026-01-16,0.004066750578835432,0.058777349364986686,0.6360919587256203,0.18599574111011075
132,2026-01-20,-0.0815474451710907,-1.0,0.5471176668943776,-1.1094235333788756
133,2026-01-21,-0.06124767013409382,-0.7510679213259606,0.48960630642557457,-0.8489891826110755
134,2026-01-22,-0.0715730789533291,-0.8776863432467459,0.5711863195751066,-0.9919236071617672
135,2026-01-23,-0.08784744014224355,-1.0,0.6281279053756285,-1.1256255810751257
136,2026-01-26,-0.16394331203521428,-1.0,0.59623973590023,-1.119247947180046
137,2026-01-27,-0.13617418959912264,-0.8306175342478932,0.5100249986521727,-0.9326225339783277
138,2026-01-28,-0.1323938018113422,-0.8075584186252417,0.45326834736195004,-0.8982120880976316
139,2026-01-29,0.08493824288889762,0.5180951990932895,0.5381950166234327,0.6257342024179761
140,2026-01-30,-0.20257597840604546,-1.0,0.5691407353827408,-1.113828147076548
141,2026-02-02,0.024945001455731308,0.12313899037787827,0.5833076201759955,0.23980051441307737
142,2026-02-03,0.08404234499461793,0.4148682664938809,0.5418380236416089,0.5232358712222027
143,2026-02-04,0.0732253396040834,0.36147099068829247,0.6023788111859428,0.48194675292548106
144,2026-02-05,0.043477725931863276,0.21462429195191177,0.5134024597849325,0.31730478390889827
145,2026-02-06,0.08517212509002814,0.4204453349316088,0.44621773890205885,0.5096888827120205
146,2026-02-09,0.14042136466966948,0.6931787558157927,0.48797715092935784,0.7907741860016643
147,2026-02-10,0.13171864459687432,0.6502184791765194,0.48027622066409065,0.7462737233093375
148,2026-02-11,0.15176659527777048,0.7491835728596008,0.5104328019257589,0.8512701332447525
149,2026-02-12,-0.15570992798724959,-0.768649517146317,0.5380640035177402,-0.8762623178498651
150,2026-02-13,-0.20328020294389404,-1.0,0.5515506468519177,-1.1103101293703834
151,2026-02-17,-0.18240004970016788,-0.8972838823390532,0.529832782566052,-1.0032504388522636
152,2026-02-18,-0.16571342744227202,-0.8151970779368487,0.4030521602726653,-0.8958075099913818
153,2026-02-19,-0.13836908115660496,-0.6806815378612902,0.40125811606056727,-0.7609331610734036
154,2026-02-20,-0.14206763487792617,-0.6988759004591178,0.48078291518007554,-0.795032483495133
155,2026-02-23,-0.18691738203119979,-0.9195060774451782,0.34607387134408535,-0.9887208517139953
156,2026-02-24,-0.11404389296520101,-0.5610181971171952,0.4055188586809706,-0.6421219688533893
157,2026-02-25,-0.14871944629432132,-0.7315982773559526,0.5788047707613845,-0.8473592315082296
158,2026-02-26,-0.11623196336900765,-0.5717820116555473,0.41457807318415774,-0.6546976262923789
159,2026-02-27,-0.06102288885360796,-0.30019100714126334,0.3517967040375936,-0.37055034794878206
160,2026-03-02,-0.11505241891858109,-0.5659794571847014,0.4836641550762601,-0.6627122881999534
161,2026-03-03,-0.10959674648161766,-0.5391412685271014,0.5895995051081022,-0.6570611695487218
162,2026-03-04,-0.16006544982329718,-0.7874128788993572,0.6498163593087835,-0.9173761507611139
163,2026-03-05,-0.17694573808847558,-0.8704523880139629,0.49362135114377304,-0.9691766582427175
164,2026-03-06,-0.22608652336981816,-1.0,0.4269036236753265,-1.0853807247350653
165,2026-03-09,-0.16111710690657866,-0.7126347227828056,0.47644077899030285,-0.8079228785808662
166,2026-03-10,-0.15147989104934023,-0.6700084940558749,0.3461082115349389,-0.7392301363628627
167,2026-03-11,-0.07813709366748078,-0.3456070379731083,0.4917192905181777,-0.4439508960767439
168,2026-03-12,-0.07742482302584097,-0.34245660409928236,0.5178815016648544,-0.44603290443225324
169,2026-03-13,-0.1176882613428738,-0.5205452301567163,0.4329185701502378,-0.6071289441867639
170,2026-03-16,-0.10145772026612399,-0.44875616093297965,0.46094978642626605,-0.5409461182182329
171,2026-03-17,-0.1088165552196898,-0.4813049163558259,0.418986118965172,-0.5651021401488603
172,2026-03-18,-0.1396243864655906,-0.6175705848561428,0.3856374579589841,-0.6946980764479396
173,2026-03-19,-0.22118480979726485,-0.9783193022764325,0.5822860564738667,-1.0947765135712058
174,2026-03-20,-0.2718238937913151,-1.0,0.5061341574222793,-1.1012268314844558
