t2_off,L,method,t1,t2,tc_norm,m,w,tc_days_after_t2,tc_idx,tc_days_vs_peak,seconds
10,150,lppls-repo (NM),2019-07-02,2020-02-04,,,,,,,0.35679992100017444
10,150,M-LNN,2019-07-02,2020-02-04,0.9281012415885925,0.40057259798049927,12.968149185180664,-10.712915003299713,5546.2870849967,-20.712915003299713,0.4699923939999735
10,150,M-LNN-KAN,2019-07-02,2020-02-04,0.9237496852874756,0.32845795154571533,12.819164276123047,-11.361296892166138,5545.638703107834,-21.361296892166138,2.838108949999878
10,150,P-LNN-100K,2019-07-02,2020-02-04,1.0187678337097168,0.6079527139663696,7.365464687347412,2.7964072227478027,5559.796407222748,-7.203592777252197,0.0006932020000931516
10,150,P-LNN-100K-AR1,2019-07-02,2020-02-04,1.006261944770813,0.4659880995750427,8.011425018310547,0.9330297708511353,5557.933029770851,-9.066970229148865,0.0005113990000609192
10,150,P-LNN-100K-BOTH,2019-07-02,2020-02-04,1.027510643005371,0.6238117814064026,8.407888412475586,4.099085807800293,5561.0990858078,-5.900914192199707,0.0003861469999719702
10,200,LM,2019-04-22,2020-02-04,0.9484055814373924,0.34047030328664846,15.105471170757983,-10.267289293958912,5546.732710706041,-20.26728929395904,1.052129597999965
10,200,lppls-repo (NM),2019-04-22,2020-02-04,1.0538080879902596,0.24692674151470756,18.53293005238197,10.707809510061661,5567.707809510061,0.7078095100614519,0.023844225999937407
10,200,M-LNN,2019-04-22,2020-02-04,1.0523920059204102,0.3139429986476898,6.003750801086426,10.426009178161621,5567.426009178162,0.4260091781616211,0.46528448799995203
10,200,M-LNN-KAN,2019-04-22,2020-02-04,0.9533640146255493,0.31576377153396606,8.543338775634766,-9.280561089515686,5547.719438910484,-19.280561089515686,2.8300917910000862
10,200,P-LNN-100K,2019-04-22,2020-02-04,1.0935927629470825,0.693687915802002,6.305446624755859,18.62495982646942,5575.624959826469,8.624959826469421,0.0007190500000433531
10,200,P-LNN-100K-AR1,2019-04-22,2020-02-04,1.1582027673721313,0.36669600009918213,9.262042045593262,31.482350707054138,5588.482350707054,21.482350707054138,0.0004654730000765994
10,200,P-LNN-100K-BOTH,2019-04-22,2020-02-04,1.0637162923812866,0.5329235792160034,6.772929668426514,12.679542183876038,5569.679542183876,2.6795421838760376,0.00038036799992369197
10,252,LM,2019-02-05,2020-02-04,0.9581881935340788,0.36567754546963194,15.392392854227538,-10.494763422946221,5546.505236577053,-20.494763422946562,0.519824023999945
10,252,lppls-repo (NM),2019-02-05,2020-02-04,1.0488825526388916,1.099853826405134,2.8977717817538364,12.2695207123618,5569.269520712362,2.2695207123615546,0.014984529000003022
10,252,M-LNN,2019-02-05,2020-02-04,0.9585810303688049,0.39349502325057983,9.063619613647461,-10.396161377429962,5546.60383862257,-20.396161377429962,0.4541144060001443
10,252,M-LNN-KAN,2019-02-05,2020-02-04,0.9548474550247192,0.39677831530570984,11.79533576965332,-11.333288788795471,5545.6667112112045,-21.33328878879547,2.8388712260000375
10,252,P-LNN-100K,2019-02-05,2020-02-04,1.047053337097168,0.5099524259567261,7.717762470245361,11.81038761138916,5568.810387611389,1.8103876113891602,0.0006159649999517569
10,252,P-LNN-100K-AR1,2019-02-05,2020-02-04,1.1374329328536987,0.40837767720222473,6.853883266448975,34.49566614627838,5591.495666146278,24.49566614627838,0.00048561799985691323
10,252,P-LNN-100K-BOTH,2019-02-05,2020-02-04,1.0768316984176636,0.48716461658477783,7.125883102416992,19.284756302833557,5576.284756302834,9.284756302833557,0.00038773999995100894
10,300,LM,2018-11-23,2020-02-04,0.9689165385748935,0.6933754551528255,14.021305902010416,-9.293954966106856,5547.706045033893,-19.293954966106867,0.5534799720001047
10,300,lppls-repo (NM),2018-11-23,2020-02-04,93.16242147722048,-0.11356656902058623,939.6992773200017,27556.564021688922,33113.56402168892,27546.564021688922,0.044923540000127105
10,300,M-LNN,2018-11-23,2020-02-04,0.9801760911941528,0.6124743223190308,12.510757446289062,-5.927348732948303,5551.072651267052,-15.927348732948303,0.46065046299986534
10,300,M-LNN-KAN,2018-11-23,2020-02-04,0.9681272506713867,0.6809083819389343,8.859598159790039,-9.529952049255371,5547.470047950745,-19.52995204925537,2.858635990000039
10,300,P-LNN-100K,2018-11-23,2020-02-04,1.0277414321899414,0.8710792660713196,6.777498722076416,8.29468822479248,5565.2946882247925,-1.7053117752075195,0.000750828000036563
10,300,P-LNN-100K-AR1,2018-11-23,2020-02-04,1.0692918300628662,0.6869202852249146,7.8697099685668945,20.718257188796997,5577.718257188797,10.718257188796997,0.0005382219999319204
10,300,P-LNN-100K-BOTH,2018-11-23,2020-02-04,1.1134275197982788,0.8335379362106323,7.374276161193848,33.914828419685364,5590.914828419685,23.914828419685364,0.00048499099989385286
10,350,LM,2018-09-13,2020-02-04,0.966151281351343,0.6005021622894909,13.451294222464405,-11.813202808381298,5545.186797191619,-21.813202808380993,0.8307745909999085
10,350,lppls-repo (NM),2018-09-13,2020-02-04,1.0466253077009777,0.334415818473818,7.17172107419386,16.272232387641225,5573.272232387641,6.272232387641452,0.011856404999889492
10,350,M-LNN,2018-09-13,2020-02-04,0.955162525177002,0.6025412082672119,12.980762481689453,-15.648278713226318,5541.351721286774,-25.64827871322632,0.5675147230001585
10,350,M-LNN-KAN,2018-09-13,2020-02-04,0.9225649833679199,0.622359037399292,11.418123245239258,-27.024820804595947,5529.975179195404,-37.02482080459595,2.785232529000041
10,350,P-LNN-100K,2018-09-13,2020-02-04,1.1245412826538086,0.7391326427459717,9.50423526763916,43.4649076461792,5600.464907646179,33.4649076461792,0.0007443380000040634
10,350,P-LNN-100K-AR1,2018-09-13,2020-02-04,1.2127861976623535,0.7533448934555054,9.776594161987305,74.26238298416138,5631.262382984161,64.26238298416138,0.0006812389999595325
10,350,P-LNN-100K-BOTH,2018-09-13,2020-02-04,1.133422613143921,0.7325617074966431,9.479095458984375,46.564491987228394,5603.564491987228,36.564491987228394,0.0004611240001395345
15,150,LM,2019-06-25,2020-01-28,0.953821159712898,0.42197242799716245,14.477624744128782,-6.88064720277819,5545.119352797222,-21.880647202778164,2.1812625369998386
15,150,lppls-repo (NM),2019-06-25,2020-01-28,73.93388351678654,-0.10932860432633303,-393.98592564885166,10867.148644001194,16419.148644001194,10852.148644001194,0.16373217699992892
15,150,M-LNN,2019-06-25,2020-01-28,1.1008391380310059,0.2488606572151184,6.5862226486206055,15.025031566619873,5567.02503156662,0.025031566619873047,0.44674582700008614
15,150,M-LNN-KAN,2019-06-25,2020-01-28,0.9463622570037842,0.3998088538646698,11.775233268737793,-7.992023706436157,5544.007976293564,-22.992023706436157,2.6786611249999623
15,150,P-LNN-100K,2019-06-25,2020-01-28,1.0834581851959229,0.5349208116531372,8.461660385131836,12.435269594192505,5564.4352695941925,-2.564730405807495,0.0007149169998683647
15,150,P-LNN-100K-AR1,2019-06-25,2020-01-28,1.0755144357681274,0.3841021955013275,9.964506149291992,11.251650929450989,5563.251650929451,-3.7483490705490112,0.0005391400000007707
15,150,P-LNN-100K-BOTH,2019-06-25,2020-01-28,1.0544612407684326,0.516812801361084,9.03825569152832,8.11472487449646,5560.1147248744965,-6.88527512550354,0.00044724800000039977
15,200,LM,2019-04-12,2020-01-28,0.9732847351369255,0.34069621340143486,15.246804301642813,-5.316337707751829,5546.683662292248,-20.3163377077517,0.692991310999787
15,200,lppls-repo (NM),2019-04-12,2020-01-28,1.4726874316328975,-1.6864262163425126,10.27129695468804,94.0647988949466,5646.064798894947,79.06479889494676,0.030318616999920778
15,200,M-LNN,2019-04-12,2020-01-28,0.9764256477355957,0.4811688959598541,12.985417366027832,-4.691296100616455,5547.3087038993835,-19.691296100616455,0.49262288599993553
15,200,M-LNN-KAN,2019-04-12,2020-01-28,1.0183696746826172,0.12061750888824463,11.865424156188965,3.6555652618408203,5555.655565261841,-11.34443473815918,2.7886151270001847
15,200,P-LNN-100K,2019-04-12,2020-01-28,1.0766401290893555,0.5608434677124023,6.543902397155762,15.251385688781738,5567.251385688782,0.2513856887817383,0.0007247630001074867
15,200,P-LNN-100K-AR1,2019-04-12,2020-01-28,1.0503456592559814,0.4208042025566101,8.472597122192383,10.018786191940308,5562.01878619194,-4.981213808059692,0.0004998849999537924
15,200,P-LNN-100K-BOTH,2019-04-12,2020-01-28,1.0134203433990479,0.4707425832748413,6.700467586517334,2.6706483364105225,5554.6706483364105,-12.329351663589478,0.0005062170000655897
15,252,LM,2019-01-29,2020-01-28,0.9748271043946937,0.3854891337999368,15.262132310013287,-6.318396796931889,5545.681603203068,-21.318396796931665,0.8842494499999702
15,252,lppls-repo (NM),2019-01-29,2020-01-28,1.0153934268796359,1.5729562129668815,1.7002530414033594,3.8637501467885986,5555.863750146788,-11.136249853211666,0.013954300000023068
15,252,M-LNN,2019-01-29,2020-01-28,0.9775043725967407,0.4071512222290039,9.775748252868652,-5.646402478218079,5546.353597521782,-20.64640247821808,0.43757877299981374
15,252,M-LNN-KAN,2019-01-29,2020-01-28,0.9541430473327637,0.5304269194602966,12.890775680541992,-11.510095119476318,5540.489904880524,-26.51009511947632,2.7770945679999386
15,252,P-LNN-100K,2019-01-29,2020-01-28,0.9715885519981384,0.7121015787124634,8.297996520996094,-7.131273448467255,5544.868726551533,-22.131273448467255,0.00061345800008894
15,252,P-LNN-100K-AR1,2019-01-29,2020-01-28,1.020648717880249,0.6986510753631592,6.937895774841309,5.182828187942505,5557.1828281879425,-9.817171812057495,0.0004929389999688283
15,252,P-LNN-100K-BOTH,2019-01-29,2020-01-28,1.0582623481750488,0.7292245626449585,7.868692398071289,14.623849391937256,5566.623849391937,-0.37615060806274414,0.00038580299997192924
15,300,LM,2018-11-15,2020-01-28,0.9732651668204121,0.6899219884448583,13.666486238881717,-7.993715120696786,5544.006284879303,-22.993715120696834,0.5613119319998532
15,300,lppls-repo (NM),2018-11-15,2020-01-28,1.5678370234370802,1.0911843185416115,25.12712583751614,169.78327000768698,5721.783270007687,154.78327000768695,0.14476582299994334
15,300,M-LNN,2018-11-15,2020-01-28,0.9552459716796875,0.671217679977417,12.975133895874023,-13.381454467773438,5538.618545532227,-28.381454467773438,0.43137078700010534
15,300,M-LNN-KAN,2018-11-15,2020-01-28,1.197880506515503,0.3718752861022949,7.056199073791504,59.166271448135376,5611.166271448135,44.166271448135376,2.8548747279999134
15,300,P-LNN-100K,2018-11-15,2020-01-28,0.9675456285476685,0.8772238492965698,6.571310997009277,-9.703857064247131,5542.296142935753,-24.70385706424713,0.0006832839999333373
15,300,P-LNN-100K-AR1,2018-11-15,2020-01-28,1.0832433700561523,0.6964768171310425,7.958803176879883,24.88976764678955,5576.88976764679,9.88976764678955,0.0006129850000888837
15,300,P-LNN-100K-BOTH,2018-11-15,2020-01-28,1.0894005298614502,0.9077266454696655,7.396366119384766,26.73075842857361,5578.730758428574,11.730758428573608,0.0005940639998698316
15,350,LM,2018-09-06,2020-01-28,0.9690170250470191,0.6029679525964906,12.980301617637894,-10.813058258590319,5541.18694174141,-25.81305825858999,0.7369906700000683
15,350,lppls-repo (NM),2018-09-06,2020-01-28,3.85506595518801,1.5795879715313916,44.7558459436292,996.4180183606155,6548.418018360616,981.4180183606159,0.1842272909998428
15,350,M-LNN,2018-09-06,2020-01-28,0.9720674753189087,0.6022586822509766,12.999269485473633,-9.748451113700867,5542.251548886299,-24.748451113700867,0.44847344200002226
15,350,M-LNN-KAN,2018-09-06,2020-01-28,0.9709237813949585,0.6097049117088318,12.991586685180664,-10.147600293159485,5541.8523997068405,-25.147600293159485,2.8192320009998184
15,350,P-LNN-100K,2018-09-06,2020-01-28,1.098466157913208,0.7882847785949707,9.532647132873535,34.364689111709595,5586.36468911171,19.364689111709595,0.0006206689999999071
15,350,P-LNN-100K-AR1,2018-09-06,2020-01-28,1.1057186126708984,0.6943281292915344,9.770894050598145,36.895795822143555,5588.895795822144,21.895795822143555,0.0004094619998795679
15,350,P-LNN-100K-BOTH,2018-09-06,2020-01-28,1.1294137239456177,0.7687426805496216,9.77266788482666,45.16538965702057,5597.165389657021,30.16538965702057,0.00037788700001328834
20,150,LM,2019-06-18,2020-01-21,0.9881481380711851,0.41326560895344605,14.165206915831957,-1.7659274273934251,5545.234072572606,-21.765927427393763,1.7345130340002015
20,150,lppls-repo (NM),2019-06-18,2020-01-21,1.040989726112404,0.19703846682018855,15.546929389154226,6.107469190748184,5553.107469190748,-13.892530809252094,0.07397765600012463
20,150,M-LNN,2019-06-18,2020-01-21,1.008907437324524,0.33353903889656067,12.985204696655273,1.327208161354065,5548.327208161354,-18.672791838645935,0.42936637699995117
20,150,M-LNN-KAN,2019-06-18,2020-01-21,1.0089781284332275,0.33419138193130493,12.998258590698242,1.3377411365509033,5548.337741136551,-18.662258863449097,2.7711609159998716
20,150,P-LNN-100K,2019-06-18,2020-01-21,1.1113629341125488,0.48409560322761536,9.70870304107666,16.593077182769775,5563.59307718277,-3.4069228172302246,0.0006022139998549392
20,150,P-LNN-100K-AR1,2019-06-18,2020-01-21,1.135058045387268,0.38148418068885803,9.522791862487793,20.123648762702942,5567.123648762703,0.1236487627029419,0.00044847799995295645
20,150,P-LNN-100K-BOTH,2019-06-18,2020-01-21,1.118869423866272,0.3898322284221649,9.652195930480957,17.711544156074524,5564.7115441560745,-2.288455843925476,0.00039708700001028774
20,200,LM,2019-04-05,2020-01-21,0.9935986047239698,0.3372310949426106,15.110975819590033,-1.273877659930016,5545.72612234007,-21.273877659929894,0.7132791060000727
20,200,lppls-repo (NM),2019-04-05,2020-01-21,1.036221439200928,0.15140427740318246,16.274491181485445,7.208066400984654,5554.2080664009845,-12.791933599015465,0.011000328999898557
20,200,M-LNN,2019-04-05,2020-01-21,0.9636219143867493,0.6019467115402222,12.999619483947754,-7.239239037036896,5539.760760962963,-27.239239037036896,0.42744614499997624
20,200,M-LNN-KAN,2019-04-05,2020-01-21,0.9541212320327759,0.6710948944091797,12.94151782989502,-9.1298748254776,5537.870125174522,-29.1298748254776,2.7205802859998585
20,200,P-LNN-100K,2019-04-05,2020-01-21,1.0907461643218994,0.5458161234855652,6.544790267944336,18.058486700057983,5565.058486700058,-1.9415132999420166,0.0006399719998171349
20,200,P-LNN-100K-AR1,2019-04-05,2020-01-21,1.0704050064086914,0.46085917949676514,8.176949501037598,14.01059627532959,5561.01059627533,-5.98940372467041,0.0004904449999685312
20,200,P-LNN-100K-BOTH,2019-04-05,2020-01-21,1.0075465440750122,0.42594465613365173,6.9200263023376465,1.5017622709274292,5548.501762270927,-18.49823772907257,0.0004031370001484902
20,252,LM,2019-01-22,2020-01-21,0.9712949072837274,0.4382203353759393,14.32958427900421,-7.204978271784433,5539.795021728216,-27.204978271784057,0.3498154460000933
20,252,lppls-repo (NM),2019-01-22,2020-01-21,1.0299834756317396,1.9493999983668369,0.7867841264087703,7.52585238356665,5554.525852383566,-12.474147616433584,0.058613089999880685
20,252,M-LNN,2019-01-22,2020-01-21,1.0016779899597168,0.46270430088043213,8.854207992553711,0.421175479888916,5547.421175479889,-19.578824520111084,0.5160005820000606
20,252,M-LNN-KAN,2019-01-22,2020-01-21,0.98927903175354,0.5146408081054688,12.889493942260742,-2.69096302986145,5544.309036970139,-22.69096302986145,2.785538258000088
20,252,P-LNN-100K,2019-01-22,2020-01-21,0.988734245300293,0.6332085132598877,8.891361236572266,-2.827704429626465,5544.1722955703735,-22.827704429626465,0.0006426939999073511
20,252,P-LNN-100K-AR1,2019-01-22,2020-01-21,1.0593578815460205,0.620826005935669,7.947467803955078,14.898828268051147,5561.898828268051,-5.1011717319488525,0.00046502699979100726
20,252,P-LNN-100K-BOTH,2019-01-22,2020-01-21,1.0632044076919556,0.6552348136901855,7.959525108337402,15.864306330680847,5562.864306330681,-4.135693669319153,0.0004063619999215007
20,300,LM,2018-11-08,2020-01-21,0.9891113929155668,0.713917967159738,13.704793223333146,-3.2556935182455202,5543.744306481754,-23.255693518245607,1.6884832360001383
20,300,lppls-repo (NM),2018-11-08,2020-01-21,1.562652982916068,1.2391206556063143,25.174440864642886,168.23324189190433,5715.233241891904,148.23324189190407,0.07488418799994179
20,300,M-LNN,2018-11-08,2020-01-21,0.9743374586105347,0.7067965269088745,12.99089241027832,-7.673099875450134,5539.32690012455,-27.673099875450134,0.45454523700004756
20,300,M-LNN-KAN,2018-11-08,2020-01-21,0.9742507338523865,0.6905109286308289,12.976909637451172,-7.699030578136444,5539.300969421864,-27.699030578136444,2.7003252169999996
20,300,P-LNN-100K,2018-11-08,2020-01-21,0.9332076907157898,0.7073954343795776,6.420539855957031,-19.97090047597885,5527.029099524021,-39.97090047597885,0.0006223010000212525
20,300,P-LNN-100K-AR1,2018-11-08,2020-01-21,1.0925487279891968,0.6279193162918091,8.42715835571289,27.672069668769836,5574.67206966877,7.672069668769836,0.00043991299980916665
20,300,P-LNN-100K-BOTH,2018-11-08,2020-01-21,1.0700459480285645,0.8226802349090576,7.341798782348633,20.94373846054077,5567.943738460541,0.9437384605407715,0.0003890299999511626
20,350,LM,2018-08-29,2020-01-21,0.9800770462755396,0.6236704637851097,12.799750866970106,-6.95311084983668,5540.046889150163,-26.953110849836776,0.6994583539999439
20,350,lppls-repo (NM),2018-08-29,2020-01-21,1.0687114976361254,0.4607595449334403,7.2670523145836885,23.98031267500776,5570.980312675008,3.9803126750075535,0.27265007400001195
20,350,M-LNN,2018-08-29,2020-01-21,0.9700785279273987,0.6241992712020874,12.506124496459961,-10.44259375333786,5536.557406246662,-30.44259375333786,0.44083485900000596
20,350,M-LNN-KAN,2018-08-29,2020-01-21,0.9143540859222412,0.7199256420135498,10.840930938720703,-29.890424013137817,5517.109575986862,-49.89042401313782,2.869202754000071
20,350,P-LNN-100K,2018-08-29,2020-01-21,1.0751198530197144,0.7916318774223328,10.052972793579102,26.21682870388031,5573.21682870388,6.21682870388031,0.0006855120000182069
20,350,P-LNN-100K-AR1,2018-08-29,2020-01-21,1.0325849056243896,0.7683355212211609,10.140777587890625,11.372132062911987,5558.372132062912,-8.627867937088013,0.0005080759999600559
20,350,P-LNN-100K-BOTH,2018-08-29,2020-01-21,1.0875544548034668,0.7193632125854492,10.420319557189941,30.556504726409912,5577.55650472641,10.556504726409912,0.00038392200008274813
25,150,LM,2019-06-11,2020-01-13,0.9621448456952663,0.38825315422188633,12.172040235203076,-5.640417991405327,5536.359582008595,-30.64041799140523,0.7902311609998378
25,150,lppls-repo (NM),2019-06-11,2020-01-13,1.011869893292446,0.31084558441092736,13.714090332168926,1.7686141005744422,5543.768614100574,-23.23138589942573,0.0821407129999443
25,150,M-LNN,2019-06-11,2020-01-13,0.9808381795883179,0.4686022996902466,12.89314079284668,-2.855111241340637,5539.144888758659,-27.855111241340637,0.5416914929999166
25,150,M-LNN-KAN,2019-06-11,2020-01-13,0.9579208493232727,0.4119786322116852,11.832592010498047,-6.269793450832367,5535.730206549168,-31.269793450832367,2.9701812280000013
25,150,P-LNN-100K,2019-06-11,2020-01-13,1.0748940706253052,0.5079903602600098,10.087661743164062,11.159216523170471,5553.1592165231705,-13.840783476829529,0.0007038680000732711
25,150,P-LNN-100K-AR1,2019-06-11,2020-01-13,1.106242060661316,0.3271467685699463,10.593974113464355,15.830067038536072,5557.830067038536,-9.169932961463928,0.0005177919999823644
25,150,P-LNN-100K-BOTH,2019-06-11,2020-01-13,1.0913829803466797,0.4222118556499481,10.58503532409668,13.616064071655273,5555.616064071655,-11.383935928344727,0.0004968969999481487
25,200,LM,2019-03-29,2020-01-13,1.0286293643661986,0.2111486370028882,15.455269751473512,5.697243508873514,5547.697243508874,-19.302756491126274,0.6361438730000373
25,200,lppls-repo (NM),2019-03-29,2020-01-13,1.0487263970552891,0.14890277673291433,16.00119327922509,9.69655301400254,5551.696553014002,-15.303446985997653,0.04871321900009207
25,200,M-LNN,2019-03-29,2020-01-13,0.9886151552200317,0.3339638113975525,12.969284057617188,-2.265584111213684,5539.734415888786,-27.265584111213684,0.4448629210000945
25,200,M-LNN-KAN,2019-03-29,2020-01-13,0.9420163035392761,0.674419641494751,12.998992919921875,-11.538755595684052,5530.461244404316,-36.53875559568405,2.7921867649999967
25,200,P-LNN-100K,2019-03-29,2020-01-13,1.0323741436004639,0.45690661668777466,7.379901885986328,6.44245457649231,5548.442454576492,-18.55754542350769,0.0006917450000401004
25,200,P-LNN-100K-AR1,2019-03-29,2020-01-13,1.130138635635376,0.5030454993247986,9.032081604003906,25.89758849143982,5567.89758849144,0.8975884914398193,0.0005241700000624405
25,200,P-LNN-100K-BOTH,2019-03-29,2020-01-13,1.0285509824752808,0.48317140340805054,7.70131254196167,5.681645512580872,5547.681645512581,-19.31835448741913,0.0003803320000770327
25,252,LM,2019-01-14,2020-01-13,0.9868775367888539,0.5171323502582197,14.007149728498357,-3.2937382659976646,5538.7062617340025,-28.29373826599749,0.5145526070000415
25,252,lppls-repo (NM),2019-01-14,2020-01-13,1.0007422338548624,1.9764261508744476,0.3013022367023328,0.18630069757045842,5542.18630069757,-24.813699302429995,0.013684879000038563
25,252,M-LNN,2019-01-14,2020-01-13,1.199963092803955,0.269173800945282,6.680519104003906,50.190736293792725,5592.190736293793,25.190736293792725,0.46398691099989264
25,252,M-LNN-KAN,2019-01-14,2020-01-13,0.956041157245636,0.7557274103164673,12.921130180358887,-11.033669531345367,5530.966330468655,-36.03366953134537,2.815660082000022
