t2_idx,L,tc,m,w,b,a,price_c,O,D,qualified
130,60,142.32010378656975,-0.5740905265425578,16.76508258694887,-0.29416181060937846,6.621553536591385,751.1110697178257,4.6852951203922455,-0.14988005305674837,False
130,80,132.34904642628118,2.3630945181857665,12.603786750628206,2.0955058766550112e-06,6.574275294775444,716.4262383359602,7.110588077499895,0.2890772575109808,False
130,100,176.41526865718777,4.80861559210763,21.0625931151679,6.614994163732851e-12,6.573569461104636,715.920738994507,3.828113461083324,0.5976229243861709,False
130,126,138.04644257329133,0.4904169566530867,5.163763035587765,0.013471942850260916,6.512857280550618,673.7487591742356,2.3056415159310397,0.345463703914623,False
135,40,239.57131929840307,-1.365727134320776,25.403961152429645,-59.1201708848946,6.66236831622468,782.4017193290754,1.2815323660383544,-0.22462613096674647,False
135,60,200.65793371002792,-1.7991916702188386,17.348653617052918,-114.94648511500934,6.619244114824183,749.3784389215425,1.7701980379912967,-0.21790995030769586,False
135,80,147.7245973049299,1.4141553443067125,5.7657145461922585,0.00015641990183454685,6.5546662935196025,702.5146770022882,1.8125756644654207,0.4407701869881904,False
135,100,241.19944413477106,8.229796750700341,35.628440043193265,1.4724142082056765e-20,6.574097166123389,716.2986336611901,3.734913571808414,0.5979811839857669,False
135,126,149.12069108665816,0.7095907108598885,6.450453138510357,0.004090740591640803,6.527929156376264,683.980327590443,2.3486026910868674,0.349917983565653,False
140,40,365.44201897803896,-0.9093534139162879,52.95814271046519,-39.45749740711504,6.840263067151504,934.7350004621761,1.344851153638533,-0.2308581104456072,False
140,60,290.2715386394776,0.28083612902754657,36.218560461269696,0.12906933703315135,6.028977567474243,415.2902060281152,1.909091988672375,0.2125708668258316,False
140,80,177.97471599131654,-0.8495735786555307,11.606353866225646,-1.8529198314166602,6.635430230142478,761.6066614894423,2.0781784512614294,-0.2300300672820352,False
140,100,193.90104402135304,1.7474710878481388,12.868593383129513,1.43872283269183e-05,6.54874407735213,698.3665284642981,2.1354334821644945,0.2895522378427092,False
140,126,159.15391448931973,0.9774834250861855,7.7511166177212,0.0009645216898075187,6.5399752761081995,692.2694622296269,2.4899243219866563,0.3470481220014087,False
145,40,151.24378433845567,1.8355687307921835,6.482655625513834,-1.5634193051843388e-05,6.575720002743095,717.4620130465528,2.043352476979428,0.10063742721791659,False
145,60,147.9681613395464,0.5400935623412499,4.905387366347223,0.0007858907125204061,6.569522794841187,713.0295005766536,2.3723465333359783,0.02554125395578391,False
145,80,154.05561592308652,1.1563056778488687,7.16068378246575,0.0003182377425377334,6.558977040851448,705.5495769154313,2.5922477880146735,0.3215919125752741,False
145,100,209.06999902483392,2.3236428950795407,14.397606922211416,6.296954625235619e-07,6.554731460807019,702.5604594699018,2.140680510614907,0.3169321083983085,False
145,126,176.93010333452668,1.469471335856515,10.01330099833375,6.964930175549458e-05,6.549618904203672,698.9777455712036,2.537517257109582,0.3628674387367002,False
150,40,237.09445699762864,28.257728039593403,14.124322576627204,-3.336032903739975e-60,6.578768898708092,719.6528181544951,0.831829147532841,1.9035610530656581,False
150,60,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
150,80,157.095344038971,1.1373838755898285,7.196198703909282,0.0002588203951887668,6.563686349439328,708.880063586738,2.858714182171452,0.306664536832197,False
150,100,219.4456082019908,3.716124161551579,14.545646719702688,4.518684708412704e-10,6.564870221760884,709.7197840361443,2.051260147911578,0.41249304363110256,False
150,126,216.44181799638335,2.4092666855810743,14.943172982692612,3.560270038901303e-07,6.556020859144694,703.4669240298206,2.516831990606487,0.34649498206146667,False
155,40,163.59860295375472,0.6079916259017673,11.66464360786248,-0.005066078263290975,6.610131775232696,742.580866035972,3.176825122128397,0.24483712755528325,False
155,60,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
155,80,285.2786862911065,-1.6409299089361773,19.23188358386355,-123.90471299032431,6.609150518407073,741.8525608782394,1.4508147148683825,-0.17940525216065623,False
155,100,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
155,126,294.48920855873314,4.434865074639102,24.204025560735595,1.9012885216651675e-12,6.562667363489722,708.1580926635713,2.4646822513062627,0.3527882783572841,False
155,152,180.66134600852058,2.96928999453808,11.198478747378491,3.6391791011758547e-08,6.570789292043479,713.9331225408451,3.4384870866027595,0.6974408692123795,False
160,40,162.59079389415402,0.17403175965927997,11.488822446085548,-0.0739243979002106,6.701973677074414,814.0108352846197,5.075767647862858,0.2865234193152923,False
160,60,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
160,80,331.5146696125166,-1.6850063052168691,19.383733132045606,-3.058953877493582,6.5825048030978595,722.3464006273832,1.1687545971168278,-0.0020088496301397976,False
160,100,203.34977595057956,0.33574212313014506,16.87749716288893,0.009025211754872748,6.545093564251688,695.8217799481212,3.193778614048079,0.06422206643023702,False
160,126,197.91467118840959,3.4541663073405213,13.695987047079466,1.6746548466888542e-09,6.576721177571432,718.1806776487284,3.1778819398609675,0.27921641849183465,False
160,152,190.99661505039785,4.117784281551188,13.040993864388806,9.199331516864848e-11,6.576565264987339,718.0687129720083,3.67393186511492,0.7296808823978064,False
165,40,168.83184363162002,-0.05104929670182459,13.018516988351992,0.7276105697501231,5.961621572511562,388.23917204592755,5.0015815958819925,-0.5747504714197995,False
165,60,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
165,80,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
165,100,268.06863744743055,-1.905471160787449,30.401806379185892,43.86348689370777,6.583132148858479,722.799703753546,3.2574034316090192,-0.0172699836854366,False
165,126,187.8784059597029,10.280863552358053,25.771000676109217,8.783918207175061e-24,6.584950869952995,724.1154709659794,7.654359722919057,0.7652951634568369,False
165,152,177.6571385863545,4.9698745389075505,12.36714900784143,2.0518494110043016e-12,6.582619520851088,722.4292713367956,5.037948511872497,0.7800576935106308,False
170,40,208.25076059805176,-2.0151940047682406,23.63328245382363,166.2622606665403,6.543211022027469,694.5130982775828,2.643830394231624,-1.022916424271087,False
170,60,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
170,80,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
170,100,335.2984203143843,-1.4328438264467591,15.661728007538102,104.21291608285257,6.537193346501991,690.3462936173308,1.1698624198019838,-0.19917259646387594,False
170,126,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
170,152,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
175,40,198.58278481511118,-1.9475503872280076,6.952234793176374,53.536717472414175,6.560788001261545,706.828456917597,1.0798973519807846,-0.9129575557171333,False
175,60,187.3631336212221,0.09158902210953038,15.827138546436245,-0.45927346252325996,7.231979679569207,1382.9576088015456,4.415907049797399,0.8418761185786119,False
175,80,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
175,100,310.98049044544433,-1.5283128461468602,13.756272270723692,101.94591065632211,6.55159650870246,700.3614148297216,1.19757061104662,-0.17669789562360508,False
175,126,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
175,152,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
180,40,196.52559327127625,2.298286291489093,11.169913701954544,-1.0173491560664988e-05,6.65725119571128,778.4083015553219,2.1545115954207974,1.2746949714479854,False
180,60,278.06001892217023,-1.3962718788966813,24.642856206216834,143.0192008743181,6.428553136567427,619.2772898328877,1.8474666415706735,-1.1923065542967561,False
180,80,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
180,100,395.08113936862304,-1.2851692361542906,19.144972823110137,121.08670009215245,6.496475642099943,662.8015619215469,1.1537103784481133,-0.2505816587538978,False
180,126,227.130774630136,0.9436137072794508,0.0006717229444636035,0.0032246726310408416,7.070597437960029,1176.8509196757584,0.00013848099593847155,0.5328640752448064,False
180,152,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
185,40,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
185,60,213.61752342281238,-1.9120136138657238,4.60112068534746,72.03082759623706,6.558806657819169,705.4293734796967,0.8194057534650907,-0.6813653947447508,False
185,80,187.4417803888066,0.7303318404057833,11.642847473945938,-0.004027319974023991,6.656306691832765,777.6734389903365,6.4988279480282065,0.2706448187121625,False
185,100,201.09430996045546,-0.36326720569693977,12.813834655369003,0.47154003301055486,6.485791341284894,655.7576870992915,4.012053985143028,-0.24591000521880965,False
185,126,246.0165631399418,-1.8674187530071267,6.401275793178195,-2.311288532502353,6.592640193777601,729.7048911998907,1.1356406184945103,-0.004107262185966566,False
185,152,196.86349992085354,0.07754553949835116,0.2033351124997892,86.04975597075912,-92.74302184466895,5.27493822338505e-41,0.08476995593921889,1.0599026510122092,False
190,40,198.1058752725677,1.9275097510696972,2.4204071482217744,1.542028506038361e-05,6.62544760556761,754.0416502702979,0.6779130470915917,0.2645210463857298,False
190,60,335.45077339834677,-1.2063500157964095,20.505068548950273,77.76700461766114,6.456446658837655,636.7942843046557,1.1111817905449537,-0.45589318967421144,False
190,80,190.8677206470087,1.8182795979821105,0.009118404197112732,3.343609158608915,6.621122235733181,750.7871847198094,0.006562876510934367,199.4052604147024,False
190,100,198.63197580680813,0.600879544578062,12.094141261616993,-0.00658022106499676,6.669194748831456,787.7610035217294,4.856847622682299,0.20883024586942636,False
190,126,205.15067300438065,0.19163705231412226,4.310757380026827,-0.09245415565918562,6.803417949446421,900.9213387800457,1.5263000575177113,0.35876588248050323,False
190,152,207.8196642413867,0.199215690876905,0.1277448065465756,78.54785468618387,-42.73184591476393,2.7656366236940225e-19,0.04571532158667437,1.8473336443945378,False
190,189,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
195,40,201.2992909010697,-0.04090913856715329,-0.439380110677756,50.55805022300905,-38.16219126972104,2.6691372989073724e-17,-0.13796074785481063,0.982511201870383,False
195,60,261.2712589825661,-1.5051085954537151,10.965193953271417,72.8299168638355,6.535946064047363,689.4857735650263,1.1111903389895372,-0.4671124415189419,False
195,80,226.9438084815755,-1.8869564527560576,5.44742441807146,117.54913472768348,6.552751479188924,701.1707788995435,1.079435152319447,-0.6469653151574454,False
195,100,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
195,126,228.47543512662412,0.28805139977467253,6.74336060007675,-0.059046873807830934,6.809881925178958,906.7637346607287,1.668659073047905,0.3558659053184457,False
195,152,223.05546960083797,0.3558756743038203,-0.09463006001212002,65.65040899884433,-12.297513369701509,4.5630770529173195e-06,-0.027915451581766743,-3.887272035781775,False
195,189,198.92918674434975,0.7725735890688531,2.7796496718807995,-0.0008836960595387084,6.635007116366136,761.2844833826167,1.7203387321124324,0.14344279304684093,False
200,40,200.8704753750193,0.3796525343126308,3.1421661931564464,-0.006357944646311994,6.648264869918717,771.4446068347999,1.9125250396479345,0.14463949651331284,False
200,60,201.09185945723385,0.6477810524665426,3.2135683706617675,-0.0025573418937297468,6.644494748958547,768.5416430537748,2.0499088255397724,0.18475743475044268,False
200,80,200.7270951269772,0.5536785831360282,3.004283817322137,-0.0041668855263351295,6.647382571921115,770.7642629800738,2.2460016818016264,0.2020761558320988,False
200,100,203.60932382009653,1.0002848495135503,3.714609543560795,-0.0004025137399172488,6.638020589856294,763.5820540872729,1.978982700666454,0.15879427266855328,False
200,126,231.0522244861578,0.5387741577224681,7.038261671365754,-0.011246501432684127,6.723206666273295,831.4795184451758,1.808543854511309,0.3707516689965869,False
200,152,235.4639210433916,0.8189782804200796,0.03349224801760365,30.367980335803455,4.990589984126932,147.02313923116378,0.008847075914373908,24.470126919140124,False
200,189,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
205,40,271.8535031535165,-1.8459939166884134,22.519515884962484,-39.391130963000826,6.645996172289746,769.6964160923143,1.6470781579203801,-0.08409886767036047,False
205,60,210.11548752636622,0.9782641757955306,4.955354429384165,-0.0005097127165354436,6.643446209501281,767.7362191496455,1.994081527910302,0.16682694086967137,False
205,80,207.63037836335914,0.8138322841074355,4.119094691765541,-0.001257897995164231,6.646123115054226,769.7941296850688,2.2519460219774836,0.2138900564789121,False
205,100,207.70845737586887,1.1472558451138677,4.181743042076999,-0.00023260476023017736,6.639537948815288,764.7415616300802,2.41308756050224,0.19155323899145804,False
205,126,239.79488748803294,1.0109035562611162,7.589364486590064,-0.0007595162417142166,6.676235283208325,793.3268321606303,1.8413245524667698,0.3995659071494244,False
205,152,207.11101905446097,0.22709848754647782,15.362579809714175,-0.03153677790345405,6.685405078110891,800.6349321829331,10.474492336033672,0.07118744253671788,False
205,189,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
210,40,214.65058058471033,0.37708223010605013,6.77101399703367,-0.007602379190082369,6.660054105548892,780.5931704062126,2.413078683515324,0.10993993656702995,False
210,60,211.27477322490552,0.871536158538625,5.089176426002004,-0.0009579910326174582,6.648149065277753,771.355275141694,3.1233527440004725,0.18793686605815133,False
210,80,211.23199679917366,0.8610418927175525,5.073377831113511,-0.0010086203969958856,6.648347018063102,771.5079821807955,3.3721554334016313,0.1886437077537778,False
210,100,216.2586279380776,1.5071627552624196,19.060993521320054,-8.830009090060823e-05,6.649079498131494,772.0733034183413,8.562357929636848,0.3570511058001784,False
210,126,258.4104404843847,1.670149325510283,9.702246267661334,-2.358605759248739e-05,6.664085036644312,783.7460379164305,1.9702649976759854,0.43169606578634184,False
210,152,215.45860489645736,0.10545538585969916,18.21083258558209,-0.15747111809708197,6.848657169047564,942.6142847945474,9.725678064359844,0.12091532161557178,False
210,189,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
215,40,215.68037438723798,0.9056336844018533,7.07025492416822,-0.0006354514796588076,6.646974970739269,770.4501625737552,4.575296507361239,0.11460770247114165,False
215,60,274.48722955070184,2.4572837892841988,15.48314717550977,-2.1379094273786055e-07,6.6479897301630455,771.232380951389,1.6979544322799263,0.19264303886681658,False
215,80,238.6233930411763,1.8150687383671626,8.78183363836175,-1.0670854138614642e-05,6.648197827979671,771.3928894261284,2.052940749958227,0.25941607875363215,False
215,100,221.12681371747476,1.1701985029660693,5.142196503376137,-0.0002885099501640483,6.650420918255772,773.1096730330893,2.3263129276801706,0.3710678461586047,False
215,126,263.21201932662973,3.0967370516507957,10.49601022386539,-1.704847465968364e-08,6.64684916257165,770.3532397475295,2.1364055272351705,0.5069066021315625,False
215,152,222.03048178038853,0.8942333001633931,5.358656553333894,-0.0011765237833388654,6.65984630571178,780.4309801246923,2.654544302480218,0.4028419905720428,False
215,189,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
220,40,323.0923411616768,2.8739877235909335,59.536224852274316,-2.6432196158726842e-08,6.664124878677739,783.7772645743341,3.0402284622417235,0.1709364058266773,False
220,60,260.13752580779055,1.8755306515539591,12.9457336893479,-4.399996388289449e-06,6.649144526346897,772.1235115998799,1.8629857885671595,0.19516325484483998,False
220,80,245.48983495669864,2.0429076226972063,9.968928865416768,-3.1592979074227996e-06,6.647451606465285,770.8174741763154,2.238397300633105,0.24358166815293686,False
220,100,335.7884941891641,8.428318196549462,23.96651796617309,-3.2140655804843028e-21,6.6445164423403655,768.5583155019215,2.35686795656492,1.0276233856706414,False
220,126,245.1758353415911,2.4218081626905015,8.670775605181358,-6.428144739700115e-07,6.646971604421863,770.4475689983284,2.4645669502298433,0.48590358837997777,False
220,152,230.204300982007,1.3157780614935537,6.5691286062097625,-0.00015098867818892994,6.6539066773103945,775.8092493789894,2.885462628392719,0.43909324446315984,False
220,189,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
225,40,227.19330337180952,2.2050250607242132,13.400765912407943,-2.168015066030414e-06,6.641593852187963,766.315413675369,6.255213073584845,0.05974464688497427,False
225,60,229.79239622020506,0.6243404201593752,11.859019952352298,-0.00046931132709322613,6.641730304119145,766.4199860278468,4.885786203651838,0.028922730143182633,False
225,80,237.74758350628582,2.2331168079315873,9.377642805183653,-1.166309937960646e-06,6.642061207058842,766.6736386191457,2.9457428515551967,0.1883537225015736,False
225,100,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
225,126,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
225,152,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
225,189,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
225,226,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
230,40,231.48287619924093,-0.2263042366353293,6.359088427517712,-0.0653382417059903,6.671152667747475,789.304886597567,3.346843972556176,-0.15723545767454683,False
230,60,330.31641025818845,-1.7117560367125504,18.898660088646864,-45.652425544615,6.64894917655762,771.9726921663447,1.391303807630643,-0.09304543562420296,False
230,80,939.6355210419449,16.223978985650792,126.60357369593459,-1.9961513463696517e-49,6.6423960870264755,766.9304252563825,2.126844586596114,0.09056422884570994,False
230,100,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
230,126,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
230,152,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
230,189,268.66540363703507,1.445448420919246,2.572075195591758,0.00010092446004172925,6.5771570228143394,718.4937615037277,0.7239626322520227,0.5455738272299757,False
230,226,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
235,40,239.28453223891188,-0.09802905042765087,11.968558292006762,-0.2851861713577209,6.847147067261656,941.1919155111534,4.4055185931598775,-0.22325995062597453,False
235,60,235.551139481825,-0.2280096825274982,8.042025301409364,-0.08009202003782444,6.674534543072708,791.9787360820155,5.993394793715618,-0.12166997685898202,False
235,80,235.05558683874446,-0.007783718171963957,8.612864447283377,-0.45877383688703804,7.079523002614103,1187.4019957569135,9.951807688041665,-0.04381807183334997,False
235,100,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
235,126,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
235,152,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
235,189,329.01830067985577,1.2466378950976877,0.024053133930979936,12.295626691213585,4.104527718736306,60.61411087768233,0.004205183473867191,51.83701385350655,False
235,226,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
240,40,244.90412109691096,-0.0776353042416548,16.40644973761337,-0.5944801673407838,7.096110391712374,1207.2621533970919,5.723502542953158,-0.2631615216944885,False
240,60,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
240,80,280.27993649746674,-2.187439582659554,6.9515932024432185,-101.8535082763225,6.642556667848166,767.0535894628896,1.2011083213130844,-0.29243984124779043,False
240,100,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
240,126,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
240,152,958.965388931404,-1.3241907183044654,33.912453238986124,14.026787529755357,6.605758318949094,739.3403124562351,1.0289489908999367,-0.002116200840833912,False
240,189,288.4730975078523,1.3745181175607954,-0.012628163334396406,13.48867475150398,5.875257733161007,356.1164318577013,-0.0031852371422391966,-108.84888753714638,False
240,226,1365.8194409749958,-0.9147498760931074,43.638083652234954,-197.0144183231962,6.905249257321909,997.4971157906656,1.2654201472763713,-0.13176665582277827,False
245,40,3496.1937076630757,-0.15831180702678965,1876.5901343587857,-143.89735685473934,46.58139000422815,1.698402569579791e+20,3.5613892046809763,-0.3336450071011483,False
245,60,284.5748345936938,-1.7806519815573099,6.034445518195671,11.707213927653392,6.620496922718122,750.3178544761121,0.8764935207007666,-0.07972108095975675,False
245,80,301.138251663597,-1.9346798148196038,10.473514287231342,-125.8369521061299,6.653760067922912,775.6955167974704,1.4643499978914865,-0.29973143472054453,False
245,100,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
245,126,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
245,152,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
245,189,381.0588621476236,0.33186632082999445,8.33621311251977,0.006264918917648208,6.575208437533591,717.0950783050632,1.1514030832601412,0.038352383098129314,False
245,226,1772.2381127941903,-0.7744125259959869,57.69935632408785,-141.29846004180024,7.069953282142318,1176.0930884161824,1.2620656527295808,-0.13245249847534651,False
250,40,270.53241645669675,-1.9846433553848248,5.7043387861001555,-40.115405134788276,6.649762047734135,772.6004616301475,0.9664461415886038,-0.5273240923895856,False
250,60,251.44804056767413,0.8255733927855058,2.167661437698645,-0.0012884637643252837,6.614395502743558,745.7537879339131,1.2873703669247922,0.1712684508083288,False
250,80,321.3312874852227,-1.7418399264621625,13.587355723435984,-120.86007737402385,6.6664403942660035,785.5942158258409,1.6121537251574478,-0.2899637495878231,False
250,100,265.39123890201654,-0.3264888082034212,-0.2700612037922864,75.42452603749167,-2.5058125943197864,0.0816092558165907,-0.08621356376052887,1.5528342937149522,False
250,126,268.8031588187132,-0.47649878955604563,0.3336613862367491,84.93151244994228,2.0757267334196747,7.970336664832297,0.10803558104857497,-1.7213121459685035,False
250,152,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
250,189,552.8993762101726,-1.3631290653681454,19.195594868376915,270.2504402341341,6.528162905416199,684.1402260226761,1.4751072910725938,-0.20472774395543186,False
250,226,365.4978055541641,1.1798426059647564,8.421547041438883,-2.4872676688139456e-06,6.617600236716515,748.1475640927196,1.4491082718963124,0.004991326062170229,False
255,40,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False
