idx,date,eps,eps_norm,hype,score
146,2026-02-09,-0.03312168721861042,-0.262924394278375,0.48797715092935784,-0.3605198244642466
147,2026-02-10,-0.04671398044479069,-0.37082184043683913,0.48027622066409065,-0.46687708456965726
148,2026-02-11,-0.029966236370015942,-0.2378760023421174,0.5104328019257589,-0.3399625627272692
149,2026-02-12,-0.07125693711913961,-0.5656471213717369,0.5380640035177402,-0.673259922075285
150,2026-02-13,-0.04709880074810968,-0.37387659560339703,0.5515506468519177,-0.48418672497378057
151,2026-02-17,-0.11004759205834791,-0.8735725415424272,0.529832782566052,-0.9795390980556377
152,2026-02-18,-0.06515539921676261,-0.5172122953750822,0.4030521602726653,-0.5978227274296153
153,2026-02-19,-0.07440461820608046,-0.5906338358981759,0.40125811606056727,-0.6708854591102893
154,2026-02-20,-0.06117011339112377,-0.4855765621222323,0.48078291518007554,-0.5817331451582475
155,2026-02-23,-0.06822234756740109,-0.5415581426156659,0.34607387134408535,-0.610772916884483
156,2026-02-24,-0.06009630771258401,-0.47705254866424307,0.4055188586809706,-0.5581563204004372
157,2026-02-25,-0.01879486601738556,-0.1491961665644771,0.5788047707613845,-0.264957120716754
158,2026-02-26,-0.027488770487924086,-0.21820954597789147,0.41457807318415774,-0.30112516061472305
159,2026-02-27,-0.06072085790460946,-0.48201031183164805,0.3517967040375936,-0.5523696526391668
160,2026-03-02,-0.045613527957389266,-0.362086301037156,0.4836641550762601,-0.45881913205240804
161,2026-03-03,-0.0601902968157777,-0.4777986467679678,0.5895995051081022,-0.5957185477895882
162,2026-03-04,-0.10504222806494301,-0.8338392910161884,0.6498163593087835,-0.9638025628779451
163,2026-03-05,-0.1302295106378475,-1.0,0.49362135114377304,-1.0987242702287545
164,2026-03-06,-0.1463074559638562,-1.0,0.4269036236753265,-1.0853807247350653
165,2026-03-09,-0.1246829750309768,-0.8521983668541028,0.47644077899030285,-0.9474865226521634
166,2026-03-10,-0.12024932842999103,-0.8218947396617807,0.3461082115349389,-0.8911163819687685
167,2026-03-11,-0.04902671469496234,-0.3350937542586613,0.4917192905181777,-0.43343761236229683
168,2026-03-12,-0.02165490397822456,-0.14800957227753445,0.5178815016648544,-0.25158587261050536
169,2026-03-13,-0.053262568815377165,-0.36404548534105574,0.4329185701502378,-0.4506291993711033
170,2026-03-16,-0.020190104023621203,-0.137997779338115,0.46094978642626605,-0.23018773662336822
171,2026-03-17,-0.04381480593039644,-0.2994707661461932,0.418986118965172,-0.3832679899392276
172,2026-03-18,-0.06186255634552307,-0.4228257263991085,0.3856374579589841,-0.4999532179909053
173,2026-03-19,-0.13172110825779537,-0.900303456102304,0.5822860564738667,-1.0167606673970773
174,2026-03-20,-0.1496564997601002,-1.0,0.5061341574222793,-1.1012268314844558
175,2026-03-23,-0.1337575698127722,-0.8937638527373416,0.4459540854592156,-0.9829546698291847
176,2026-03-24,-0.1074898964490707,-0.7182440897747663,0.4577307209776275,-0.8097902339702918
177,2026-03-25,-0.06647062844178198,-0.4441546377760711,0.34572011351391535,-0.5132986604788542
178,2026-03-26,-0.07621300453300339,-0.5092528868119531,0.27758579174016934,-0.564770045159987
179,2026-03-27,-0.05767237940167469,-0.3853650158471144,0.3036580454208409,-0.4460966249312826
180,2026-03-30,0.009349529822730851,0.06247326268968053,0.6265046160756346,0.18777418590480746
181,2026-03-31,0.04021837519299076,0.26873791153381865,0.5190957080206136,0.37255705313794135
182,2026-04-01,0.09118943120615342,0.6093248963615369,0.5769098494412607,0.724706866249789
183,2026-04-02,0.06355649156950349,0.4246824673260749,0.43122991335553024,0.5109284499971809
184,2026-04-06,0.036211359928429054,0.24196316221798564,0.3533506323212929,0.3126332886822442
185,2026-04-07,0.0414398947372554,0.2769000665101995,0.36528097610055765,0.349956261730311
186,2026-04-08,0.009167412237453654,0.06125635874251397,0.48878269770959565,0.1590128982844331
187,2026-04-09,0.01395443254427331,0.09324307709082001,0.45260678591889997,0.1837644342746
188,2026-04-10,-0.003118344464768441,-0.020836679126981828,0.3021049609657854,-0.0812576713201389
189,2026-04-13,-0.0018398029873925026,-0.012293505396302279,0.3128077269916174,-0.07485505079462576
190,2026-04-14,-0.04377996392143668,-0.292536334817506,0.3502238740452431,-0.36258110962655465
191,2026-04-15,-0.07243587209054869,-0.4840142072456833,0.33889101382021564,-0.5517924100097265
192,2026-04-16,-0.07740064916044087,-0.5171886906650518,0.47632937909070994,-0.6124545664831937
193,2026-04-17,-0.15167332915259202,-1.0,0.6031223737578028,-1.1206244747515606
194,2026-04-20,-0.14018513003150268,-0.92425695944518,0.43636313372373586,-1.0115295861899272
195,2026-04-21,-0.04526015842504094,-0.2984055184778508,0.39257558971628004,-0.3769206364211068
196,2026-04-22,-0.018211953911293932,-0.12007354234950345,0.4213950171057298,-0.20435254577064943
197,2026-04-23,-0.06475699245295097,-0.42695042572581593,0.34773037341133317,-0.4964965004080826
198,2026-04-24,-0.043534570612973944,-0.28702851619466785,0.26851650357955614,-0.3407318169105791
199,2026-04-27,-0.026558888994787644,-0.1751058616776842,0.35877219093781465,-0.2468602998652471
200,2026-04-28,-0.09328433346743115,-0.6150345218148524,0.37120778970450236,-0.6892760797557529
201,2026-04-29,-0.10797406532462883,-0.7118856421751036,0.3037976911067521,-0.772645180396454
202,2026-04-30,-0.09228908623443655,-0.608472740395831,0.30982440369757575,-0.6704376211353461
203,2026-05-01,-0.09796484128484728,-0.6458936573238203,0.3319331116751214,-0.7122802796588446
204,2026-05-04,-0.11922710006593285,-0.7860782164673368,0.4346272953605324,-0.8730036755394432
205,2026-05-05,-0.11243061950670796,-0.7412682251709287,0.3158536513628603,-0.8044389554435007
206,2026-05-06,-0.09864768274961477,-0.6503957109715023,0.4050852184707125,-0.7314127546656448
207,2026-05-07,-0.12270368755219074,-0.8089997644130553,0.3837731983045318,-0.8857544040739617
208,2026-05-08,-0.11524619345882137,-0.759831633568728,0.3238393285015038,-0.8245994992690288
209,2026-05-11,-0.06585450854403518,-0.4341864776883864,0.5421524103392276,-0.5426169597562319
210,2026-05-12,-0.06502037923079396,-0.428686965559909,0.4703645758090841,-0.5227598807217257
211,2026-05-13,-0.057542286203199566,-0.37938302353282394,0.5177123534860718,-0.4829254942300383
212,2026-05-14,-0.09474894393884714,-0.6246908699651756,0.40627988912114243,-0.7059468477894042
213,2026-05-15,-0.15330319771845335,-1.0,0.41227375615404493,-1.082454751230809
214,2026-05-18,-0.08048554323141843,-0.5250089002007181,0.39633799369123107,-0.6042764989389643
215,2026-05-19,-0.09620075448562915,-0.6275195554779306,0.440405060171766,-0.7156005675122838
216,2026-05-20,-0.04608397900378236,-0.300606769393142,0.4174469307996925,-0.3840961555530805
217,2026-05-21,-0.06478223997279287,-0.42257592103047775,0.37457377949434534,-0.49749067692934684
218,2026-05-22,0.005355207995156874,0.034932134977327084,0.5570113265272332,0.14633440028277372
219,2026-05-26,0.04257496453764986,0.2777173938396266,0.48015029292597244,0.3737474524248211
220,2026-05-27,0.026813595544040503,0.17490565065240585,0.37401642167990273,0.2497089349883864
221,2026-05-28,0.01822567085061788,0.11888643630310934,0.3825064400302808,0.1953877243091655
222,2026-05-29,0.09051872892734103,0.5904555826264095,0.46358270758011183,0.6831721241424319
223,2026-06-01,0.03518093334582417,0.22948597204368287,0.4181196882070966,0.3131099096851022
224,2026-06-02,0.14792425486460115,0.9649130420375782,0.5666670442041908,1.0782464508784164
225,2026-06-03,0.061215953386318134,0.3993129582250682,0.4529934464113717,0.4899116475073425
226,2026-06-04,0.023557883643675837,0.15366857309095866,0.4815617761244848,0.2499809283158556
227,2026-06-05,-0.041670067765985586,-0.27181473306586934,0.5290331204583534,-0.37762135715754
228,2026-06-08,-0.02129472351251316,-0.13890593170549292,0.4049187572462497,-0.2198896831547429
229,2026-06-09,-0.03202083082417673,-0.20887255648107286,0.46686846368185897,-0.3022462492174447
230,2026-06-10,-0.11073858115542112,-0.7223501062175909,0.5660574273835921,-0.8355615916943093
231,2026-06-11,-0.048351534310043576,-0.3153980805987025,0.481528156156823,-0.4117037118300671
232,2026-06-12,-0.042037457550422985,-0.27421122439746,0.4412147281640928,-0.3624541700302786
233,2026-06-15,-0.10017928943483945,-0.6534716230696126,0.713157322778801,-0.7961030876253727
234,2026-06-16,-0.1118238501184683,-0.7294293386093399,0.506951901358907,-0.8308197188811213
235,2026-06-17,-0.1134407116055911,-0.7399761602750707,0.5100924807681851,-0.8419946564287077
236,2026-06-18,-0.1429459323164748,-0.9324393387997031,0.5834374814687181,-1.0491268350934466
237,2026-06-22,-0.16455163649143056,-1.0,0.5646760839267081,-1.1129352167853417
238,2026-06-23,-0.20099624381102643,-1.0,0.5647484605522005,-1.11294969211044
239,2026-06-24,-0.24065705026810358,-1.0,0.5724337990093145,-1.1144867598018628
240,2026-06-25,-0.2268985189543935,-0.942829302950475,0.5308501900750764,-1.0489993409654903
241,2026-06-26,-0.03995233775667151,-0.16601357704734881,0.5795667507659341,-0.28192692720053564
242,2026-06-29,-0.0508064623479898,-0.21111561988892055,0.567823566169734,-0.32468033312286737
243,2026-06-30,-0.09231326531161343,-0.38358845173566286,0.5459396067554362,-0.4927763730867501
244,2026-07-01,-0.044810940002372845,-0.18620248171599915,0.768818264833587,-0.3399661346827165
245,2026-07-02,-0.01594325293210419,-0.06624885044648655,0.6549426782344254,-0.19723738609337166
246,2026-07-06,0.03685680719395057,0.15315074772540554,0.5831060101220754,0.26977194974982066
247,2026-07-07,0.014074583268329999,0.058483984793506916,0.5173453146683573,0.1619530477271784
248,2026-07-08,0.0010110999427421774,0.004201414176795416,0.5756414990960722,0.11932971399600986
249,2026-07-09,0.003082238721389796,0.01280759785743253,0.4874723795770498,0.1103020737728425
250,2026-07-10,-0.011011193348756887,-0.04575470918674473,0.4837561489083263,-0.14250593896841
